x,y,ent1_id,ent2_id,ent1,ent2,lang,type
-29.793907,19.495314,69,86,Чехословакия,Czechoslovakia,ln,Country
9.597873,-32.19105,70,135,Eminem,Эминем,en,MusicalArtist
42.844585,-5.131756,71,40,Metro-Goldwyn-Mayer,Metro-Goldwyn-Mayer,ln,Company
-55.290245,-22.60051,72,51,Uzbekistan,Узбекистан,en,Country
-14.813943,52.262856,73,228,Испанский_язык,Spanish_language,ln,Language
34.648075,-31.795921,74,219,Mariah_Carey,"Кэри,_Мэрайя",en,MusicalArtist
-24.352804,16.795704,75,92,Венгрия,Hungary,ln,Country
-39.678703,36.5789,76,153,Austria,Австрия,en,Country
-14.934263,7.3353395,77,118,Ломбардия,Lombardy,ln,AdministrativeRegion
-16.962648,-16.918528,78,45,Black_metal,Блэк-метал,en,MusicGenre
34.606014,-44.844147,79,190,Warner_Music_Group,Warner_Music_Group,ln,Company
62.28874,-10.131223,80,1053,Walt_Disney_Studios_Motion_Pictures,Walt_Disney_Studios_Motion_Pictures,en,Company
-34.389885,-26.73207,81,234,Русский_язык,Russian_language,ln,Language
70.33925,-13.171853,82,179,United_Artists,United_Artists,en,Company
6.3282604,66.385796,83,302,Португалия,Portugal,ln,Country
16.49016,56.5107,84,47,Argentina,Аргентина,en,Country
37.485718,-45.316673,85,64,The_Beatles,The_Beatles,ln,Band
-29.749226,19.441896,86,69,Czechoslovakia,Чехословакия,en,Country
18.683275,66.28982,87,88,Колумбия,Colombia,ln,Country
-0.84234565,77.504456,88,87,Colombia,Колумбия,en,Country
-40.928024,22.202044,89,116,Болгария,Bulgaria,ln,Country
17.051172,-50.53906,90,145,Linkin_Park,Linkin_Park,en,Band
34.192566,-44.036064,91,104,Universal_Music_Group,Universal_Music_Group,ln,Company
-24.356977,16.778208,92,75,Hungary,Венгрия,en,Country
37.273136,-45.949913,93,136,"Мартин,_Джордж_Генри",George_Martin,ln,MusicalArtist
-42.379345,5.456348,94,279,Ukraine,Украина,en,Country
-13.536769,22.015734,95,52,Швеция,Sweden,ln,Country
22.461832,-23.810719,96,403,David_Bowie,"Боуи,_Дэвид",en,MusicalArtist
-29.200964,-39.96554,97,1052,Японский_язык,Japanese_language,ln,Language
-43.12661,12.934339,98,43,Russian_Empire,Российская_империя,en,Country
28.514431,-32.035816,99,68,"Харрисон,_Джордж",George_Harrison,ln,MusicalArtist
-13.64059,21.545092,100,305,Stockholm,Стокгольм,en,Settlement
74.15332,-2.5853324,101,192,Канада,Canada,ln,Country
-50.716522,10.793782,102,233,World_War_II,Вторая_мировая_война,en,MilitaryConflict
-79.073074,2.3516576,103,54,Эстония,Estonia,ln,Country
33.73759,-43.42213,104,91,Universal_Music_Group,Universal_Music_Group,en,Company
-33.591694,27.326416,105,158,Румыния,Romania,ln,Country
-11.572739,19.049154,106,119,Norway,Норвегия,en,Country
-14.417646,50.792267,107,168,Каталония,Catalonia,ln,PopulatedPlace
28.884708,-38.431065,108,291,Metallica,Metallica,en,Band
-36.910233,5.425475,109,24,Польша,Poland,ln,Country
46.69555,37.87964,110,57,Australia,Австралия,en,Country
-65.87782,47.31234,111,242,Аквитания_(регион),Aquitaine,ln,AdministrativeRegion
12.312338,54.613,112,49,Chile,Чили,en,Country
72.56754,-6.3043647,113,27294,Оскар_(кинопремия),Academy_Awards,ln,Award
48.461823,-54.724148,114,139,Depeche_Mode,Depeche_Mode,en,Band
-16.15579,-63.943356,115,220,Гранж,Grunge,ln,MusicGenre
-40.930782,22.187204,116,89,Bulgaria,Болгария,en,Country
6.1932287,-33.317795,117,148,Dr._Dre,Dr._Dre,ln,MusicalArtist
-14.9314165,7.3642435,118,77,Lombardy,Ломбардия,en,AdministrativeRegion
-11.538546,19.087595,119,106,Норвегия,Norway,ln,Country
8.093871,29.380072,120,63,Belgium,Бельгия,en,Country
75.2969,-8.976913,121,186,New_Line_Cinema,New_Line_Cinema,ln,Company
51.580433,-40.923218,122,61,Max_Martin,Макс_Мартин,en,MusicalArtist
51.61055,-40.131153,123,182,Dr._Luke,Dr._Luke,ln,MusicalArtist
-4.11621,22.81213,124,681,Vienna,Вена,en,City
34.48555,-44.549263,125,132,Sony_Music_Entertainment,Sony_Music_Entertainment,ln,Company
-29.43918,19.310492,126,283,Prague,Прага,en,City
-26.135582,47.032166,127,128,Греция,Greece,ln,Country
-26.170448,46.88106,128,127,Greece,Греция,en,Country
8.838882,25.62142,129,180,Нидерланды,Netherlands,ln,Country
-11.114796,-46.816677,130,181,ABBA,ABBA,en,Band
19.966902,67.615685,131,280,Мексика,Mexico,ln,Country
34.232735,-44.251083,132,125,Sony_Music_Entertainment,Sony_Music_Entertainment,en,Company
-19.566626,72.177895,133,470,Корсика,Corsica,ln,AdministrativeRegion
15.359713,63.84649,134,65,Uruguay,Уругвай,en,Country
9.654004,-32.18037,135,70,Эминем,Eminem,ln,MusicalArtist
37.333534,-45.89019,136,93,George_Martin,"Мартин,_Джордж_Генри",en,MusicalArtist
-10.760565,51.924015,137,266,Арагон,Aragon,ln,PopulatedPlace
-11.072629,-46.891113,138,185,Björn_Ulvaeus,"Ульвеус,_Бьорн",en,MusicalArtist
48.452003,-54.73038,139,114,Depeche_Mode,Depeche_Mode,ln,Band
-11.050418,-46.910145,140,159,Benny_Andersson,"Андерссон,_Бенни",en,MusicalArtist
-58.894432,-29.88672,141,152,Казахстан,Kazakhstan,ln,Country
-9.321185,35.15635,142,281,Rome,Рим,en,Settlement
44.32681,25.729712,143,206,"Родригес,_Роберт",Robert_Rodriguez,ln,Artist
-51.195976,13.299313,144,825,Moscow,Москва,en,AdministrativeRegion
17.705084,-51.104153,145,90,Linkin_Park,Linkin_Park,ln,Band
35.748657,-45.523994,146,191,Elvis_Presley,"Пресли,_Элвис",en,MusicalArtist
34.182438,-44.235523,147,512,Sony_BMG,Sony_BMG,ln,Company
6.220726,-33.26389,148,117,Dr._Dre,Dr._Dre,en,MusicalArtist
-11.068575,56.658607,149,274,Валенсия_(автономное_сообщество),Valencian_Community,ln,PopulatedPlace
2.350784,-55.4375,150,431,Marilyn_Manson_(band),Marilyn_Manson,en,Band
62.253017,-9.9302225,151,66,Universal_Studios,Universal_Studios,ln,Company
-58.89732,-29.891045,152,141,Kazakhstan,Казахстан,en,Country
-4.0469484,23.006727,153,76,Австрия,Austria,ln,Country
-3.4210737,21.811483,154,567,Berlin,Берлин,en,Band
23.823565,-66.541565,155,270,Металкор,Metalcore,ln,MusicGenre
-59.168526,29.879953,156,557,Serbia,Сербия,en,Country
-48.884815,40.99666,157,12720,Лотарингия,Lorraine,ln,PopulatedPlace
-33.590546,27.322592,158,105,Romania,Румыния,en,Country
-11.031459,-46.90039,159,140,"Андерссон,_Бенни",Benny_Andersson,ln,MusicalArtist
15.291546,64.48979,160,391,Montevideo,Монтевидео,en,City
67.30249,-7.875809,161,482,"Спилберг,_Стивен",Steven_Spielberg,ln,Artist
12.752244,-38.055508,162,225,Pet_Shop_Boys,Pet_Shop_Boys,en,Band
17.631039,67.63084,163,238,Парагвай,Paraguay,ln,Country
-3.172426,-61.878223,164,249,Madonna_(entertainer),Мадонна_(певица),en,MusicalArtist
-48.885418,41.004242,165,282,Мёрт_и_Мозель,Meurthe-et-Moselle,ln,PopulatedPlace
-44.95117,-61.137672,166,337,AKB48,AKB48,en,Band
74.30472,-7.519337,167,1776,Miramax_Films,Miramax,ln,Company
-14.419432,50.78143,168,107,Catalonia,Каталония,en,PopulatedPlace
73.392494,-15.24526,169,398,Ирландия,Republic_of_Ireland,ln,Country
5.494823,-32.6555,170,289,Snoop_Dogg,Snoop_Dogg,en,MusicalArtist
-44.903492,49.27953,171,318,Атлантические_Пиренеи,Pyrénées-Atlantiques,ln,PopulatedPlace
-62.16405,1.1736794,172,465,Istanbul,Стамбул,en,City
-53.807358,-10.84678,173,196,Азербайджан,Azerbaijan,ln,Country
36.11528,-47.114532,174,197,U2,U2,en,Band
-29.927055,19.685495,175,294,Чехия,Czech_Republic,ln,Country
4.1524196,-69.84537,176,265,Britney_Spears,"Спирс,_Бритни",en,MusicalArtist
-68.28619,-39.789604,177,210,Бангладеш,Bangladesh,ln,Country
-27.565758,-28.834408,178,381,Rammstein,Rammstein,en,Band
70.47424,-13.131243,179,82,United_Artists,United_Artists,ln,Company
8.821748,25.612139,180,129,Netherlands,Нидерланды,en,Country
-11.070216,-46.893097,181,130,ABBA,ABBA,ln,Band
51.53811,-40.341232,182,123,Dr._Luke,Dr._Luke,en,MusicalArtist
-45.34964,-45.09494,183,492,Хинди,Hindi,ln,Language
10.588259,-61.446236,184,357,Nine_Inch_Nails,Nine_Inch_Nails,en,Band
-11.039927,-46.93967,185,138,"Ульвеус,_Бьорн",Björn_Ulvaeus,ln,MusicalArtist
75.27548,-8.946836,186,121,New_Line_Cinema,New_Line_Cinema,en,Company
69.89633,-16.700325,187,28,Лос-Анджелес,Los_Angeles,ln,City
-13.887425,24.384285,188,195,Denmark,Дания,en,Album
-32.679234,64.67397,189,334,Верхняя_Гаронна,Haute-Garonne,ln,PopulatedPlace
34.648167,-44.908607,190,79,Warner_Music_Group,Warner_Music_Group,en,Company
35.752304,-45.557716,191,146,"Пресли,_Элвис",Elvis_Presley,ln,MusicalArtist
74.167694,-2.5852156,192,101,Canada,Канада,en,Country
10.81675,73.38316,193,246,Перу,Peru,ln,Country
-24.346853,16.805964,194,1163,Budapest,Будапешт,en,City
-13.897969,24.44636,195,188,Дания,Denmark,ln,Album
-53.80912,-10.847953,196,173,Azerbaijan,Азербайджан,en,Country
36.113075,-47.09415,197,174,U2,U2,ln,Band
38.508312,-46.039497,198,209,Ringo_Starr,Ринго_Старр,en,MusicalArtist
74.08522,-7.392823,199,19926,Touchstone_Pictures,Touchstone_Pictures,ln,Company
17.842663,-75.47272,200,253,Iron_Maiden,Iron_Maiden,en,Band
-17.961828,-50.496742,201,230,Принс,Prince_(musician),ln,MusicalArtist
-38.44335,-52.787918,202,1035,China,Китайская_Народная_Республика,en,Country
44.858883,48.384113,203,494,Гана,Ghana,ln,Country
-28.97619,-62.391514,204,587,South_Korea,Республика_Корея,en,Country
-72.98045,30.136465,205,366,Эна_(департамент),Aisne,ln,PopulatedPlace
57.063763,20.711763,206,143,Robert_Rodriguez,"Родригес,_Роберт",en,Artist
-62.34098,2.7351842,207,244,Турция,Turkey,ln,Country
52.024025,-32.560482,208,1293,Michael_Jackson,"Джексон,_Майкл",en,MusicalArtist
38.510105,-46.039406,209,198,Ринго_Старр,Ringo_Starr,ln,MusicalArtist
-68.29085,-39.772964,210,177,Bangladesh,Бангладеш,en,Country
-39.715042,-32.768295,211,312,Израиль,Israel,ln,Country
40.728966,-53.137825,212,367,Kanye_West,"Уэст,_Канье",en,MusicalArtist
-61.04354,41.537674,213,342,Верхний_Рейн,Haut-Rhin,ln,PopulatedPlace
43.91119,-62.01766,214,255,Green_Day,Green_Day,en,Band
-80.188835,3.1894906,215,374,Харьюмаа,Harju_County,ln,PopulatedPlace
11.854388,-53.34081,216,245,Black_Sabbath,Black_Sabbath,en,Band
19.725573,35.177452,217,62,Париж,Paris,ln,Settlement
-5.705522,15.1894,218,41,German_language,Немецкий_язык,en,Language
35.089035,-31.640564,219,74,"Кэри,_Мэрайя",Mariah_Carey,ln,MusicalArtist
-16.128431,-63.925888,220,115,Grunge,Гранж,en,MusicGenre
66.84917,3.5385876,221,296,"Аллен,_Вуди",Woody_Allen,ln,Artist
-36.739956,10.323544,222,399,Warsaw,Варшава,en,Album
5.4365597,-76.058945,223,236,Red_Hot_Chili_Peppers,Red_Hot_Chili_Peppers,ln,Band
-19.011843,-68.172035,224,455,Megadeth,Megadeth,en,Band
32.305115,-62.620255,225,162,Pet_Shop_Boys,Pet_Shop_Boys,ln,Band
73.65233,-7.126744,226,229,James_Newton_Howard,"Ховард,_Джеймс_Ньютон",en,MusicalArtist
74.68886,-7.856543,227,500,Dimension_Films,Dimension_Films,ln,Company
19.923874,67.638466,228,73,Spanish_language,Испанский_язык,en,Language
72.59131,-6.4235125,229,226,"Ховард,_Джеймс_Ньютон",James_Newton_Howard,ln,MusicalArtist
-17.966202,-50.542393,230,201,Prince_(musician),Принс,en,MusicalArtist
-53.326523,12.627785,231,50,Россия,Russia,ln,Country
-7.0097136,-5.4688344,232,513,Mylène_Farmer,"Фармер,_Милен",en,MusicalArtist
0.76474863,21.310072,233,102,Вторая_мировая_война,World_War_II,ln,MilitaryConflict
-55.759525,12.299087,234,81,Russian_language,Русский_язык,en,Language
35.311428,-46.220463,235,298,Will.i.am,Will.i.am,ln,MusicalArtist
5.412967,-76.060135,236,223,Red_Hot_Chili_Peppers,Red_Hot_Chili_Peppers,en,Band
-41.982773,66.55176,237,390,Кальвадос_(департамент),Calvados_(department),ln,PopulatedPlace
17.639181,67.63343,238,163,Paraguay,Парагвай,en,Country
-59.34256,29.99864,239,436,Воеводина,Vojvodina,ln,PopulatedPlace
71.3211,-5.1289697,240,509,Chicago,Чикаго,en,City
-51.92587,11.692472,241,496,Великая_Отечественная_война,Eastern_Front_(World_War_II),ln,MilitaryConflict
-65.893234,47.308838,242,111,Aquitaine,Аквитания_(регион),en,AdministrativeRegion
-45.13681,-61.31662,243,340,King_Records,King_Records_(Japan),ln,RecordLabel
-62.350655,2.689146,244,207,Turkey,Турция,en,Country
11.855556,-53.349014,245,216,Black_Sabbath,Black_Sabbath,ln,Band
10.816624,73.38323,246,193,Peru,Перу,en,Country
71.236496,25.935324,247,466,"Фицджеральд,_Элла",Ella_Fitzgerald,ln,MusicalArtist
37.37883,-45.96806,248,597,Paul_McCartney,"Маккартни,_Пол",en,MusicalArtist
-3.126946,-61.89444,249,164,Мадонна_(певица),Madonna_(entertainer),ln,MusicalArtist
26.27531,-27.509148,250,761,David_Guetta,"Гетта,_Дэвид",en,MusicalArtist
70.13496,-29.968245,251,256,New_Order,New_Order_(band),ln,Band
32.647377,-46.729057,252,319,Pink_Floyd,Pink_Floyd,en,Band
17.937778,-75.45898,253,200,Iron_Maiden,Iron_Maiden,ln,Band
75.4749,-7.1748977,254,335,TriStar_Pictures,TriStar_Pictures,en,Company
43.979954,-62.291313,255,214,Green_Day,Green_Day,ln,Band
70.14401,-30.014986,256,251,New_Order_(band),New_Order,en,Band
24.058952,27.031736,257,604,Gaumont,Gaumont_Film_Company,ln,Company
2.3556662,-55.4327,258,425,Marilyn_Manson,Мэрилин_Мэнсон,en,Band
36.563457,-40.01656,259,382,Рокабилли,Rockabilly,ln,MusicGenre
25.43365,-69.68795,260,361,Korn,Korn,en,Band
21.173372,69.82646,261,324,Венесуэла,Venezuela,ln,Country
56.514477,-34.38601,262,749,Jimmy_Jam_and_Terry_Lewis,Джимми_Джем_и_Терри_Льюис,en,MusicalArtist
0.1740318,77.43238,263,620,Антьокия,Antioquia_Department,ln,PopulatedPlace
7.351526,-53.83009,264,295,Deep_Purple,Deep_Purple,en,Band
4.171521,-69.85654,265,176,"Спирс,_Бритни",Britney_Spears,ln,MusicalArtist
-10.756879,51.93545,266,137,Aragon,Арагон,en,PopulatedPlace
26.781685,-63.109882,267,56,"Рубин,_Рик",Rick_Rubin,ln,MusicalArtist
-53.56468,12.466957,268,559,Saint_Petersburg,Санкт-Петербург,en,AdministrativeRegion
49.436737,38.196545,269,488,Новая_Зеландия,New_Zealand,ln,Country
28.813074,-65.14724,270,155,Metalcore,Металкор,en,MusicGenre
74.85699,5.9642277,271,802,"Иствуд,_Клинт",Clint_Eastwood,ln,Artist
-45.026463,-61.193428,272,4361,Yasushi_Akimoto,"Акимото,_Ясуси",en,MusicalArtist
71.91754,-12.400164,273,396,"Де_Ниро,_Роберт",Robert_De_Niro,ln,Artist
-11.061441,56.66938,274,149,Valencian_Community,Валенсия_(автономное_сообщество),en,PopulatedPlace
-15.483778,60.57321,275,610,Эстремадура,Extremadura,ln,PopulatedPlace
9.12673,-29.363571,276,583,Timbaland,Тимбалэнд,en,MusicalArtist
19.168646,68.1193,277,432,Эквадор,Ecuador,ln,Single
-18.202093,-57.12987,278,321,Muse_(band),Muse,en,Band
-52.948944,13.049304,279,94,Украина,Ukraine,ln,Country
20.222094,67.49301,280,131,Mexico,Мексика,en,Country
-9.320927,35.148247,281,142,Рим,Rome,ln,Settlement
-48.885986,41.007313,282,165,Meurthe-et-Moselle,Мёрт_и_Мозель,en,PopulatedPlace
-29.54629,19.410885,283,126,Прага,Prague,ln,City
73.18558,-1.5872986,284,623,Brooklyn,Бруклин,en,City
-71.24859,-9.574328,285,360,Египет,Egypt,ln,Country
-53.805088,-10.845572,286,539,Baku,Баку,en,Settlement
-52.019974,11.687914,287,406,Гражданская_война_в_России,Russian_Civil_War,ln,MilitaryConflict
5.7733374,-50.34499,288,543,The_Weeknd,The_Weeknd,en,MusicalArtist
5.4901953,-32.654724,289,170,Snoop_Dogg,Snoop_Dogg,ln,MusicalArtist
74.62009,-9.996582,290,303,Hans_Zimmer,"Циммер,_Ханс",en,MusicalArtist
29.089716,-38.0565,291,108,Metallica,Metallica,ln,Band
-38.605614,-21.743467,292,435,Finland,Финляндия,en,Country
74.85215,-7.879627,293,2314,DreamWorks,DreamWorks,ln,Company
-30.041285,19.777527,294,175,Czech_Republic,Чехия,en,Country
7.350234,-53.828407,295,264,Deep_Purple,Deep_Purple,ln,Band
66.85065,3.5381641,296,221,Woody_Allen,"Аллен,_Вуди",en,Artist
30.009338,-51.998566,297,1840,Danja,Danja_(record_producer),ln,MusicalArtist
-2.8555875,-70.49801,298,235,Will.i.am,Will.i.am,en,MusicalArtist
4.989309,-36.12128,299,308,50_Cent,50_Cent,ln,MusicalArtist
13.828169,67.37081,300,3715,Sporting_Clube_de_Portugal,"Спортинг_(футбольный_клуб,_Лиссабон)",en,SoccerClub
-0.57409334,21.860575,301,316,Швейцария,Switzerland,ln,Country
6.427487,66.56265,302,83,Portugal,Португалия,en,Country
74.629715,-10.040607,303,290,"Циммер,_Ханс",Hans_Zimmer,ln,MusicalArtist
11.438146,66.86135,304,925,Madrid,Мадрид,en,Settlement
-13.648743,21.524738,305,100,Стокгольм,Stockholm,ln,Settlement
-68.15998,-24.722721,306,349,Iran,Иран,en,Country
10.667812,-61.592422,307,326,"Резнор,_Трент",Trent_Reznor,ln,MusicalArtist
4.936713,-36.130287,308,299,50_Cent,50_Cent,en,MusicalArtist
75.12854,8.678219,309,404,"Морриконе,_Эннио",Ennio_Morricone,ln,MusicalArtist
6.444083,66.53394,310,605,Lisbon,Лиссабон,en,PopulatedPlace
-19.307253,72.177795,311,528,Верхняя_Корсика,Haute-Corse,ln,PopulatedPlace
-39.72311,-32.76157,312,211,Israel,Израиль,en,Country
-16.455261,54.271225,313,876,Андалусия,Andalusia,ln,PopulatedPlace
-14.203198,24.431942,314,675,Copenhagen,Копенгаген,en,Settlement
71.37739,-9.1656,315,560,"Хьюстон,_Джон",John_Huston,ln,Artist
-0.50448626,21.719746,316,301,Switzerland,Швейцария,en,Country
-56.94134,51.60165,317,646,Изер_(департамент),Isère,ln,PopulatedPlace
-44.928635,49.279926,318,171,Pyrénées-Atlantiques,Атлантические_Пиренеи,en,PopulatedPlace
32.602417,-46.74353,319,252,Pink_Floyd,Pink_Floyd,ln,Band
18.927338,-70.09935,320,443,Lady_Gaga,Леди_Гага,en,MusicalArtist
-18.197948,-57.117706,321,278,Muse,Muse_(band),ln,Band
-58.400158,14.280081,322,449,Belarus,Белоруссия,en,Country
54.93348,-49.953953,323,336,Coldplay,Coldplay,ln,Band
21.295904,70.07893,324,261,Venezuela,Венесуэла,en,Country
67.14308,-13.177311,325,692,"Франко,_Джеймс",James_Franco,ln,Artist
10.583387,-61.42407,326,307,Trent_Reznor,"Резнор,_Трент",en,MusicalArtist
-36.679493,5.510443,327,836,Польский_язык,Polish_language,ln,Language
-9.114137,-37.617966,328,1193,Slayer,Slayer,en,Band
15.804359,67.417244,329,734,Гондурас,Honduras,ln,Country
-7.4995284,-33.762646,330,655,Rob_Zombie,Роб_Зомби,en,MusicalArtist
51.791924,-39.362614,331,506,Бенни_Бланко,Benny_Blanco,ln,MusicalArtist
-15.5768585,-63.60909,332,703,Nirvana_(band),Nirvana,en,Band
-73.04732,3.0357437,333,476,Алжир,Algeria,ln,Country
-32.678066,64.67629,334,189,Haute-Garonne,Верхняя_Гаронна,en,PopulatedPlace
75.48498,-7.179045,335,254,TriStar_Pictures,TriStar_Pictures,ln,Company
54.933025,-49.953793,336,323,Coldplay,Coldplay,en,Band
-45.047268,-61.214073,337,166,AKB48,AKB48,ln,Band
4.2545414,-58.08985,338,813,Rihanna,Рианна,en,MusicalArtist
59.16597,21.601149,339,720,"Тарантино,_Квентин",Quentin_Tarantino,ln,Artist
-45.119442,-61.295105,340,243,King_Records_(Japan),King_Records,en,RecordLabel
32.01679,-68.254776,341,454,Стинг,Sting_(musician),ln,MusicalArtist
-61.03982,41.529922,342,213,Haut-Rhin,Верхний_Рейн,en,PopulatedPlace
46.60306,60.403923,343,700,Роскошные_моли,Cosmopterigidae,ln,Insect
-49.026814,30.426414,344,707,Croatia,Хорватия,en,Country
-46.806854,-4.994077,345,352,Литва,Lithuania,ln,Country
-26.069172,46.988174,346,859,Athens,Афины,en,AdministrativeRegion
-50.646534,60.632206,347,982,Крёз_(департамент),Creuse,ln,PopulatedPlace
47.1147,38.27195,348,801,Sydney,Сидней,en,City
-68.17469,-24.72684,349,306,Иран,Iran,ln,Country
13.578652,67.32328,350,2105,Real_Madrid_C.F.,Реал_Мадрид_(футбольный_клуб),en,SoccerClub
21.662144,19.261354,351,810,"Делон,_Ален",Alain_Delon,ln,Artist
-46.807156,-4.9876347,352,345,Lithuania,Литва,en,Country
-77.99711,19.260508,353,652,Верхние_Пиренеи,Hautes-Pyrénées,ln,PopulatedPlace
2.9917886,-7.7580905,354,4041,Lenny_Kravitz,"Кравиц,_Ленни",en,MusicalArtist
38.12938,-46.08249,355,2192,RCA,RCA,ln,Company
57.46149,-34.277313,356,489,Janet_Jackson,"Джексон,_Джанет",en,MusicalArtist
10.609471,-61.470394,357,184,Nine_Inch_Nails,Nine_Inch_Nails,ln,Band
-14.759582,-57.5761,358,459,Garbage_(band),Garbage,en,Band
74.51178,-7.7983255,359,1236,Lionsgate,Lionsgate,ln,Company
-71.160645,-9.56642,360,285,Egypt,Египет,en,Country
25.431385,-69.68143,361,260,Korn,Korn,ln,Band
36.503166,-47.35621,362,2937,Brian_Eno,"Ино,_Брайан",en,MusicalArtist
46.61784,60.393253,363,694,Hyposmocoma,Hyposmocoma,ln,Species
41.17188,-34.553085,364,497,Beyoncé,Бейонсе,en,MusicalArtist
65.586945,1.79638,365,748,"Чаплин,_Чарльз",Charlie_Chaplin,ln,Artist
-72.98061,30.137285,366,205,Aisne,Эна_(департамент),en,PopulatedPlace
40.72823,-53.139057,367,212,"Уэст,_Канье",Kanye_West,ln,MusicalArtist
-28.996132,-62.4627,368,369,Seoul,Сеул,en,City
