x,y,ent1_id,ent2_id,ent1,ent2,lang,type
-32.35997,-62.77417,95,52,Швеция,Sweden,ln,Country
6.5213194,30.454742,96,403,David_Bowie,"Боуи,_Дэвид",en,MusicalArtist
-35.923237,-46.42632,97,1052,Японский_язык,Japanese_language,ln,Language
-33.873077,-58.59582,98,43,Russian_Empire,Российская_империя,en,Country
4.9260426,30.94685,99,68,"Харрисон,_Джордж",George_Harrison,ln,MusicalArtist
-32.26611,-62.94275,100,305,Stockholm,Стокгольм,en,Settlement
-22.743149,-65.64277,101,192,Канада,Canada,ln,Country
10.904693,55.949398,102,233,World_War_II,Вторая_мировая_война,en,MilitaryConflict
-33.108612,-60.342514,103,54,Эстония,Estonia,ln,Country
-5.145382,-6.589447,104,91,Universal_Music_Group,Universal_Music_Group,en,Company
-31.48791,-59.412956,105,158,Румыния,Romania,ln,Country
-32.467514,-63.042606,106,119,Norway,Норвегия,en,Country
-21.590117,-55.587215,107,168,Каталония,Catalonia,ln,PopulatedPlace
8.877336,25.696228,108,291,Metallica,Metallica,en,Band
-34.136635,-60.81369,109,24,Польша,Poland,ln,Country
-23.656204,-65.88477,110,57,Australia,Австралия,en,Country
-13.306978,-69.03491,111,242,Аквитания_(регион),Aquitaine,ln,AdministrativeRegion
-24.130444,-52.186596,112,49,Chile,Чили,en,Country
34.13051,42.97287,113,27294,Оскар_(кинопремия),Academy_Awards,ln,Award
5.29816,28.73363,114,139,Depeche_Mode,Depeche_Mode,en,Band
13.180399,20.36936,115,220,Гранж,Grunge,ln,MusicGenre
-32.07042,-57.77268,116,89,Bulgaria,Болгария,en,Country
5.4079537,41.98493,117,148,Dr._Dre,Dr._Dre,ln,MusicalArtist
-25.015211,-56.893635,118,77,Lombardy,Ломбардия,en,AdministrativeRegion
-32.466927,-63.051094,119,106,Норвегия,Norway,ln,Country
-28.801128,-60.874855,120,63,Belgium,Бельгия,en,Country
-3.1811826,-8.935543,121,186,New_Line_Cinema,New_Line_Cinema,ln,Company
4.013459,37.359497,122,61,Max_Martin,Макс_Мартин,en,MusicalArtist
4.0576305,37.36527,123,182,Dr._Luke,Dr._Luke,ln,MusicalArtist
-30.132685,-61.029324,124,681,Vienna,Вена,en,City
-5.1974487,-6.634062,125,132,Sony_Music_Entertainment,Sony_Music_Entertainment,ln,Company
-30.832783,-61.24406,126,283,Prague,Прага,en,City
-29.328653,-57.09645,127,128,Греция,Greece,ln,Country
-29.348232,-57.145508,128,127,Greece,Греция,en,Country
-28.99692,-61.14741,129,180,Нидерланды,Netherlands,ln,Country
-3.039414,10.905369,130,181,ABBA,ABBA,en,Band
-23.428034,-52.854416,131,280,Мексика,Mexico,ln,Country
-5.2001367,-6.628165,132,125,Sony_Music_Entertainment,Sony_Music_Entertainment,en,Company
-13.303561,-69.036,133,470,Корсика,Corsica,ln,AdministrativeRegion
-24.366505,-51.867317,134,65,Uruguay,Уругвай,en,Country
5.935518,42.077824,135,70,Эминем,Eminem,ln,MusicalArtist
5.2099576,30.869715,136,93,George_Martin,"Мартин,_Джордж_Генри",en,MusicalArtist
-21.430382,-55.594467,137,266,Арагон,Aragon,ln,PopulatedPlace
-3.1067257,10.956571,138,185,Björn_Ulvaeus,"Ульвеус,_Бьорн",en,MusicalArtist
5.248246,28.741512,139,114,Depeche_Mode,Depeche_Mode,ln,Band
-3.0948281,10.9528,140,159,Benny_Andersson,"Андерссон,_Бенни",en,MusicalArtist
-35.35823,-56.092865,141,152,Казахстан,Kazakhstan,ln,Country
-25.85371,-57.025055,142,281,Rome,Рим,en,Settlement
-20.556458,59.94529,143,206,"Родригес,_Роберт",Robert_Rodriguez,ln,Artist
-33.897995,-58.553226,144,825,Moscow,Москва,en,AdministrativeRegion
10.155483,31.659527,145,90,Linkin_Park,Linkin_Park,ln,Band
5.3065658,31.378767,146,191,Elvis_Presley,"Пресли,_Элвис",en,MusicalArtist
-5.1614075,-6.623936,147,512,Sony_BMG,Sony_BMG,ln,Company
5.526734,41.97263,148,117,Dr._Dre,Dr._Dre,en,MusicalArtist
-21.240324,-55.456253,149,274,Валенсия_(автономное_сообщество),Valencian_Community,ln,PopulatedPlace
2.3033044,27.239735,150,431,Marilyn_Manson_(band),Marilyn_Manson,en,Band
-3.277843,-8.8687935,151,66,Universal_Studios,Universal_Studios,ln,Company
-35.355843,-56.083393,152,141,Kazakhstan,Казахстан,en,Country
-30.098516,-60.903553,153,76,Австрия,Austria,ln,Country
-29.268034,-62.20748,154,567,Berlin,Берлин,en,Band
13.205572,20.232912,155,270,Металкор,Metalcore,ln,MusicGenre
-30.72149,-58.790524,156,557,Serbia,Сербия,en,Country
-13.2863035,-69.043236,157,12720,Лотарингия,Lorraine,ln,PopulatedPlace
-31.49934,-59.403046,158,105,Romania,Румыния,en,Country
-3.0883303,10.948375,159,140,"Андерссон,_Бенни",Benny_Andersson,ln,MusicalArtist
-24.339228,-51.6966,160,391,Montevideo,Монтевидео,en,City
-20.182169,60.02248,161,482,"Спилберг,_Стивен",Steven_Spielberg,ln,Artist
5.055292,29.921854,162,225,Pet_Shop_Boys,Pet_Shop_Boys,en,Band
-24.058262,-51.940224,163,238,Парагвай,Paraguay,ln,Country
7.7042513,37.67278,164,249,Madonna_(entertainer),Мадонна_(певица),en,MusicalArtist
-2.7851028,-73.223015,165,282,Мёрт_и_Мозель,Meurthe-et-Moselle,ln,PopulatedPlace
-5.5254354,2.5481818,166,337,AKB48,AKB48,en,Band
-3.524546,-8.677899,167,1776,Miramax_Films,Miramax,ln,Company
-21.581955,-55.549614,168,107,Catalonia,Каталония,en,PopulatedPlace
-23.37533,-65.620766,169,398,Ирландия,Republic_of_Ireland,ln,Country
5.6256723,41.999535,170,289,Snoop_Dogg,Snoop_Dogg,en,MusicalArtist
-3.5600104,-73.49288,171,318,Атлантические_Пиренеи,Pyrénées-Atlantiques,ln,PopulatedPlace
-32.06586,-56.29657,172,465,Istanbul,Стамбул,en,City
-33.9163,-56.910374,173,196,Азербайджан,Azerbaijan,ln,Country
9.163538,29.50713,174,197,U2,U2,en,Band
-30.735493,-61.347534,175,294,Чехия,Czech_Republic,ln,Country
5.7035065,39.577396,176,265,Britney_Spears,"Спирс,_Бритни",en,MusicalArtist
-36.047047,-54.091957,177,210,Бангладеш,Bangladesh,ln,Country
2.2480962,11.013125,178,381,Rammstein,Rammstein,en,Band
-3.2265487,-8.687974,179,82,United_Artists,United_Artists,ln,Company
-28.98102,-61.15828,180,129,Netherlands,Нидерланды,en,Country
-3.0324185,10.899121,181,130,ABBA,ABBA,ln,Band
3.9997609,37.33865,182,123,Dr._Luke,Dr._Luke,en,MusicalArtist
-52.216396,-32.874798,183,492,Хинди,Hindi,ln,Language
3.3429945,27.123167,184,357,Nine_Inch_Nails,Nine_Inch_Nails,en,Band
-3.0941691,10.951703,185,138,"Ульвеус,_Бьорн",Björn_Ulvaeus,ln,MusicalArtist
-3.1817026,-8.950313,186,121,New_Line_Cinema,New_Line_Cinema,en,Company
-22.057562,-65.505455,187,28,Лос-Анджелес,Los_Angeles,ln,City
-32.35227,-62.957745,188,195,Denmark,Дания,en,Album
-2.3028145,-73.28772,189,334,Верхняя_Гаронна,Haute-Garonne,ln,PopulatedPlace
-5.1154246,-6.5827436,190,79,Warner_Music_Group,Warner_Music_Group,en,Company
4.9513845,31.394533,191,146,"Пресли,_Элвис",Elvis_Presley,ln,MusicalArtist
-22.718666,-65.61556,192,101,Canada,Канада,en,Country
-24.2853,-52.518658,193,246,Перу,Peru,ln,Country
-30.954395,-60.324425,194,1163,Budapest,Будапешт,en,City
-32.348484,-62.96915,195,188,Дания,Denmark,ln,Album
-33.916203,-56.904957,196,173,Azerbaijan,Азербайджан,en,Country
9.16143,29.520735,197,174,U2,U2,ln,Band
5.63291,30.929882,198,209,Ringo_Starr,Ринго_Старр,en,MusicalArtist
-3.2094543,-9.486568,199,19926,Touchstone_Pictures,Touchstone_Pictures,ln,Company
6.9819994,28.371534,200,253,Iron_Maiden,Iron_Maiden,en,Band
8.5771475,32.420296,201,230,Принс,Prince_(musician),ln,MusicalArtist
-35.06153,-51.546375,202,1035,China,Китайская_Народная_Республика,en,Country
-28.534767,-53.24307,203,494,Гана,Ghana,ln,Country
-32.901318,-50.06459,204,587,South_Korea,Республика_Корея,en,Country
-3.16423,-72.76223,205,366,Эна_(департамент),Aisne,ln,PopulatedPlace
-18.539856,62.06776,206,143,Robert_Rodriguez,"Родригес,_Роберт",en,Artist
-32.016636,-56.368313,207,244,Турция,Turkey,ln,Country
5.7408543,39.824173,208,1293,Michael_Jackson,"Джексон,_Майкл",en,MusicalArtist
5.5900197,30.937578,209,198,Ринго_Старр,Ringo_Starr,ln,MusicalArtist
-36.069595,-54.07573,210,177,Bangladesh,Бангладеш,en,Country
-30.943203,-55.797916,211,312,Израиль,Israel,ln,Country
6.0250926,40.806328,212,367,Kanye_West,"Уэст,_Канье",en,MusicalArtist
-2.297193,-73.39319,213,342,Верхний_Рейн,Haut-Rhin,ln,PopulatedPlace
10.217671,32.701187,214,255,Green_Day,Green_Day,en,Band
-20.441225,-23.532547,215,374,Харьюмаа,Harju_County,ln,PopulatedPlace
7.529173,27.88079,216,245,Black_Sabbath,Black_Sabbath,en,Band
-27.71294,-60.399006,217,62,Париж,Paris,ln,Settlement
-35.933178,-46.310467,218,41,German_language,Немецкий_язык,en,Language
4.99426,39.65964,219,74,"Кэри,_Мэрайя",Mariah_Carey,ln,MusicalArtist
13.186744,20.358652,220,115,Grunge,Гранж,en,MusicGenre
-15.899092,57.455116,221,296,"Аллен,_Вуди",Woody_Allen,ln,Artist
-34.386784,-60.919907,222,399,Warsaw,Варшава,en,Album
6.0186286,27.968323,223,236,Red_Hot_Chili_Peppers,Red_Hot_Chili_Peppers,ln,Band
8.819884,25.670319,224,455,Megadeth,Megadeth,en,Band
5.1009736,29.927273,225,162,Pet_Shop_Boys,Pet_Shop_Boys,ln,Band
-4.0870724,50.32226,226,229,James_Newton_Howard,"Ховард,_Джеймс_Ньютон",en,MusicalArtist
-3.3299463,-8.852491,227,500,Dimension_Films,Dimension_Films,ln,Company
-35.885536,-46.32136,228,73,Spanish_language,Испанский_язык,en,Language
-4.5647297,49.234898,229,226,"Ховард,_Джеймс_Ньютон",James_Newton_Howard,ln,MusicalArtist
8.584939,32.446594,230,201,Prince_(musician),Принс,en,MusicalArtist
-33.79394,-58.532005,231,50,Россия,Russia,ln,Country
5.502216,34.098164,232,513,Mylène_Farmer,"Фармер,_Милен",en,MusicalArtist
10.61871,55.300312,233,102,Вторая_мировая_война,World_War_II,ln,MilitaryConflict
-35.935066,-46.334976,234,81,Russian_language,Русский_язык,en,Language
1.7041816,40.913895,235,298,Will.i.am,Will.i.am,ln,MusicalArtist
6.0663624,27.945343,236,223,Red_Hot_Chili_Peppers,Red_Hot_Chili_Peppers,en,Band
-3.1585574,-72.82406,237,390,Кальвадос_(департамент),Calvados_(department),ln,PopulatedPlace
-24.028326,-51.927383,238,163,Paraguay,Парагвай,en,Country
-30.692316,-58.309006,239,436,Воеводина,Vojvodina,ln,PopulatedPlace
-21.984905,-64.661575,240,509,Chicago,Чикаго,en,City
10.432083,55.152912,241,496,Великая_Отечественная_война,Eastern_Front_(World_War_II),ln,MilitaryConflict
-13.301688,-69.04014,242,111,Aquitaine,Аквитания_(регион),en,AdministrativeRegion
-6.734139,-7.403892,243,340,King_Records,King_Records_(Japan),ln,RecordLabel
-32.025272,-56.360294,244,207,Turkey,Турция,en,Country
7.51654,27.89738,245,216,Black_Sabbath,Black_Sabbath,ln,Band
-24.288551,-52.517353,246,193,Peru,Перу,en,Country
-4.837609,43.28608,247,466,"Фицджеральд,_Элла",Ella_Fitzgerald,ln,MusicalArtist
6.158009,30.797054,248,597,Paul_McCartney,"Маккартни,_Пол",en,MusicalArtist
7.7058406,37.643867,249,164,Мадонна_(певица),Madonna_(entertainer),ln,MusicalArtist
2.2404275,31.839697,250,761,David_Guetta,"Гетта,_Дэвид",en,MusicalArtist
3.4605334,47.599125,251,256,New_Order,New_Order_(band),ln,Band
7.040954,28.089605,252,319,Pink_Floyd,Pink_Floyd,en,Band
6.9652042,28.302977,253,200,Iron_Maiden,Iron_Maiden,ln,Band
-3.1795917,-9.164379,254,335,TriStar_Pictures,TriStar_Pictures,en,Company
10.212381,32.70571,255,214,Green_Day,Green_Day,ln,Band
3.5279696,47.535748,256,251,New_Order_(band),New_Order,en,Band
-5.118784,-8.528998,257,604,Gaumont,Gaumont_Film_Company,ln,Company
2.1843338,27.33162,258,425,Marilyn_Manson,Мэрилин_Мэнсон,en,Band
13.101486,20.513586,259,382,Рокабилли,Rockabilly,ln,MusicGenre
10.276177,25.511446,260,361,Korn,Korn,en,Band
-24.376245,-53.168636,261,324,Венесуэла,Venezuela,ln,Country
2.6251228,39.27192,262,749,Jimmy_Jam_and_Terry_Lewis,Джимми_Джем_и_Терри_Льюис,en,MusicalArtist
-21.872564,-53.68279,263,620,Антьокия,Antioquia_Department,ln,PopulatedPlace
6.7954636,27.87488,264,295,Deep_Purple,Deep_Purple,en,Band
4.5579824,39.151268,265,176,"Спирс,_Бритни",Britney_Spears,ln,MusicalArtist
-21.418571,-55.581696,266,137,Aragon,Арагон,en,PopulatedPlace
3.398317,28.415062,267,56,"Рубин,_Рик",Rick_Rubin,ln,MusicalArtist
-33.884853,-58.646996,268,559,Saint_Petersburg,Санкт-Петербург,en,AdministrativeRegion
-22.750925,-66.74174,269,488,Новая_Зеландия,New_Zealand,ln,Country
13.185801,20.305231,270,155,Metalcore,Металкор,en,MusicGenre
-17.484686,56.39724,271,802,"Иствуд,_Клинт",Clint_Eastwood,ln,Artist
-5.791946,2.4198968,272,4361,Yasushi_Akimoto,"Акимото,_Ясуси",en,MusicalArtist
-17.232018,55.61932,273,396,"Де_Ниро,_Роберт",Robert_De_Niro,ln,Artist
-21.421764,-55.511414,274,149,Valencian_Community,Валенсия_(автономное_сообщество),en,PopulatedPlace
-21.471535,-55.602505,275,610,Эстремадура,Extremadura,ln,PopulatedPlace
2.752662,39.987072,276,583,Timbaland,Тимбалэнд,en,MusicalArtist
-23.979723,-52.931717,277,432,Эквадор,Ecuador,ln,Single
9.464431,27.559221,278,321,Muse_(band),Muse,en,Band
-33.653328,-58.604958,279,94,Украина,Ukraine,ln,Country
-23.366661,-52.878197,280,131,Mexico,Мексика,en,Country
-25.85088,-57.030346,281,142,Рим,Rome,ln,Settlement
-3.7104201,-72.88218,282,165,Meurthe-et-Moselle,Мёрт_и_Мозель,en,PopulatedPlace
-30.864725,-61.338753,283,126,Прага,Prague,ln,City
-22.06081,-65.0554,284,623,Brooklyn,Бруклин,en,City
-31.824541,-54.861103,285,360,Египет,Egypt,ln,Country
-33.97892,-56.932735,286,539,Baku,Баку,en,Settlement
9.913512,54.793697,287,406,Гражданская_война_в_России,Russian_Civil_War,ln,MilitaryConflict
3.3060699,41.44722,288,543,The_Weeknd,The_Weeknd,en,MusicalArtist
5.4745555,42.04817,289,170,Snoop_Dogg,Snoop_Dogg,ln,MusicalArtist
-3.4753537,49.899002,290,303,Hans_Zimmer,"Циммер,_Ханс",en,MusicalArtist
8.814662,25.719042,291,108,Metallica,Metallica,ln,Band
-32.65989,-61.868465,292,435,Finland,Финляндия,en,Country
-3.392704,-8.96511,293,2314,DreamWorks,DreamWorks,ln,Company
-30.734694,-61.323288,294,175,Czech_Republic,Чехия,en,Country
6.7384896,27.89407,295,264,Deep_Purple,Deep_Purple,ln,Band
-15.654531,57.80906,296,221,Woody_Allen,"Аллен,_Вуди",en,Artist
2.774063,39.879055,297,1840,Danja,Danja_(record_producer),ln,MusicalArtist
1.705015,40.884724,298,235,Will.i.am,Will.i.am,en,MusicalArtist
4.889074,41.657986,299,308,50_Cent,50_Cent,ln,MusicalArtist
-54.080814,-47.9983,300,3715,Sporting_Clube_de_Portugal,"Спортинг_(футбольный_клуб,_Лиссабон)",en,SoccerClub
-29.301952,-60.99194,301,316,Швейцария,Switzerland,ln,Country
-25.339432,-51.11584,302,83,Portugal,Португалия,en,Country
-4.809674,49.050823,303,290,"Циммер,_Ханс",Hans_Zimmer,ln,MusicalArtist
-22.600489,-54.71529,304,925,Madrid,Мадрид,en,Settlement
-32.249413,-62.95895,305,100,Стокгольм,Stockholm,ln,Settlement
-33.016415,-54.904068,306,349,Iran,Иран,en,Country
2.6107605,27.634642,307,326,"Резнор,_Трент",Trent_Reznor,ln,MusicalArtist
5.0438666,41.645184,308,299,50_Cent,50_Cent,en,MusicalArtist
-37.6501,43.819603,309,404,"Морриконе,_Эннио",Ennio_Morricone,ln,MusicalArtist
-25.4091,-50.805367,310,605,Lisbon,Лиссабон,en,PopulatedPlace
-2.3496811,-73.54546,311,528,Верхняя_Корсика,Haute-Corse,ln,PopulatedPlace
-30.950003,-55.784527,312,211,Israel,Израиль,en,Country
-21.426493,-55.558136,313,876,Андалусия,Andalusia,ln,PopulatedPlace
-32.21905,-63.281395,314,675,Copenhagen,Копенгаген,en,Settlement
-17.364481,58.574997,315,560,"Хьюстон,_Джон",John_Huston,ln,Artist
-29.333595,-61.00906,316,301,Switzerland,Швейцария,en,Country
-3.0520284,-72.71973,317,646,Изер_(департамент),Isère,ln,PopulatedPlace
-3.3534691,-72.49479,318,171,Pyrénées-Atlantiques,Атлантические_Пиренеи,en,PopulatedPlace
6.9606075,28.161812,319,252,Pink_Floyd,Pink_Floyd,ln,Band
6.6809044,38.18939,320,443,Lady_Gaga,Леди_Гага,en,MusicalArtist
9.450496,27.547071,321,278,Muse,Muse_(band),ln,Band
-33.828255,-58.61772,322,449,Belarus,Белоруссия,en,Country
10.428701,30.420605,323,336,Coldplay,Coldplay,ln,Band
-24.371435,-53.197975,324,261,Venezuela,Венесуэла,en,Country
-16.977718,56.45818,325,692,"Франко,_Джеймс",James_Franco,ln,Artist
2.4020305,27.462276,326,307,Trent_Reznor,"Резнор,_Трент",en,MusicalArtist
-35.944126,-46.312286,327,836,Польский_язык,Polish_language,ln,Language
8.690756,25.701792,328,1193,Slayer,Slayer,en,Band
-23.169163,-52.756863,329,734,Гондурас,Honduras,ln,Country
2.466807,27.088846,330,655,Rob_Zombie,Роб_Зомби,en,MusicalArtist
4.1624665,37.420876,331,506,Бенни_Бланко,Benny_Blanco,ln,MusicalArtist
8.894451,24.332218,332,703,Nirvana_(band),Nirvana,en,Band
-30.67711,-54.74072,333,476,Алжир,Algeria,ln,Country
-3.1821945,-73.29611,334,189,Haute-Garonne,Верхняя_Гаронна,en,PopulatedPlace
-3.1952634,-9.28725,335,254,TriStar_Pictures,TriStar_Pictures,ln,Company
10.429839,30.418861,336,323,Coldplay,Coldplay,en,Band
-5.5718317,2.5261557,337,166,AKB48,AKB48,ln,Band
6.901738,40.360424,338,813,Rihanna,Рианна,en,MusicalArtist
-21.003538,59.732857,339,720,"Тарантино,_Квентин",Quentin_Tarantino,ln,Artist
-6.7396197,-7.442553,340,243,King_Records_(Japan),King_Records,en,RecordLabel
7.919352,30.129719,341,454,Стинг,Sting_(musician),ln,MusicalArtist
-3.4179645,-72.6123,342,213,Haut-Rhin,Верхний_Рейн,en,PopulatedPlace
9.609861,-29.339792,343,700,Роскошные_моли,Cosmopterigidae,ln,Insect
-30.340733,-59.193356,344,707,Croatia,Хорватия,en,Country
-33.566486,-59.494957,345,352,Литва,Lithuania,ln,Country
-29.241816,-57.127155,346,859,Athens,Афины,en,AdministrativeRegion
-2.9623637,-72.649025,347,982,Крёз_(департамент),Creuse,ln,PopulatedPlace
-23.720943,-65.93605,348,801,Sydney,Сидней,en,City
-33.002617,-54.90766,349,306,Иран,Iran,ln,Country
-56.148724,-47.006363,350,2105,Real_Madrid_C.F.,Реал_Мадрид_(футбольный_клуб),en,SoccerClub
-34.054035,38.694874,351,810,"Делон,_Ален",Alain_Delon,ln,Artist
-33.577663,-59.48088,352,345,Lithuania,Литва,en,Country
-3.003518,-72.47644,353,652,Верхние_Пиренеи,Hautes-Pyrénées,ln,PopulatedPlace
-2.1037166,30.02175,354,4041,Lenny_Kravitz,"Кравиц,_Ленни",en,MusicalArtist
-5.1669216,-6.5875072,355,2192,RCA,RCA,ln,Company
5.4881854,39.68264,356,489,Janet_Jackson,"Джексон,_Джанет",en,MusicalArtist
3.2698848,27.163551,357,184,Nine_Inch_Nails,Nine_Inch_Nails,ln,Band
9.107321,24.16685,358,459,Garbage_(band),Garbage,en,Band
-3.7509723,-8.588525,359,1236,Lionsgate,Lionsgate,ln,Company
-31.829258,-54.829315,360,285,Egypt,Египет,en,Country
10.288697,25.517542,361,260,Korn,Korn,ln,Band
3.2463334,30.127079,362,2937,Brian_Eno,"Ино,_Брайан",en,MusicalArtist
7.963965,-28.514786,363,694,Hyposmocoma,Hyposmocoma,ln,Species
6.6848474,40.489807,364,497,Beyoncé,Бейонсе,en,MusicalArtist
