x,y,ent1_id,ent2_id,ent1,ent2,lang,type
64.539795,-26.639984,123,182,Dr._Luke,Dr._Luke,ln,MusicalArtist
10.568399,43.25818,124,681,Vienna,Вена,en,City
64.61318,-28.325134,125,132,Sony_Music_Entertainment,Sony_Music_Entertainment,ln,Company
-36.499683,14.314946,126,283,Prague,Прага,en,City
-16.899477,34.156845,127,128,Греция,Greece,ln,Country
-16.937334,34.0214,128,127,Greece,Греция,en,Country
40.02646,48.83473,129,180,Нидерланды,Netherlands,ln,Country
39.8519,-54.21031,130,181,ABBA,ABBA,en,Band
4.241143,65.85093,131,280,Мексика,Mexico,ln,Country
64.61827,-28.47469,132,125,Sony_Music_Entertainment,Sony_Music_Entertainment,en,Company
-25.791348,-16.651005,133,470,Корсика,Corsica,ln,AdministrativeRegion
0.6428482,63.12124,134,65,Uruguay,Уругвай,en,Country
30.33006,-34.74993,135,70,Эминем,Eminem,ln,MusicalArtist
48.41898,-18.841482,136,93,George_Martin,"Мартин,_Джордж_Генри",en,MusicalArtist
-57.43149,55.123478,137,266,Арагон,Aragon,ln,PopulatedPlace
39.93056,-54.319294,138,185,Björn_Ulvaeus,"Ульвеус,_Бьорн",en,MusicalArtist
56.068825,-41.455456,139,114,Depeche_Mode,Depeche_Mode,ln,Band
39.979546,-54.35349,140,159,Benny_Andersson,"Андерссон,_Бенни",en,MusicalArtist
-72.35022,-0.88697433,141,152,Казахстан,Kazakhstan,ln,Country
5.0156846,24.913363,142,281,Rome,Рим,en,Settlement
20.464914,26.641811,143,206,"Родригес,_Роберт",Robert_Rodriguez,ln,Artist
-5.6124344,34.338352,144,825,Moscow,Москва,en,AdministrativeRegion
28.57589,-38.49458,145,90,Linkin_Park,Linkin_Park,ln,Band
64.66617,-24.674007,146,191,Elvis_Presley,"Пресли,_Элвис",en,MusicalArtist
64.63571,-28.553549,147,512,Sony_BMG,Sony_BMG,ln,Company
56.660915,-28.933928,148,117,Dr._Dre,Dr._Dre,en,MusicalArtist
-6.2387195,52.21421,149,274,Валенсия_(автономное_сообщество),Valencian_Community,ln,PopulatedPlace
57.06585,-18.932787,150,431,Marilyn_Manson_(band),Marilyn_Manson,en,Band
50.71988,37.45252,151,66,Universal_Studios,Universal_Studios,ln,Company
-72.30466,-0.5719259,152,141,Kazakhstan,Казахстан,en,Country
-12.012922,18.76992,153,76,Австрия,Austria,ln,Country
10.387441,42.389988,154,567,Berlin,Берлин,en,Band
66.30305,-25.502365,155,270,Металкор,Metalcore,ln,MusicGenre
-62.81811,19.378944,156,557,Serbia,Сербия,en,Country
-24.239464,-61.111275,157,12720,Лотарингия,Lorraine,ln,PopulatedPlace
-45.524605,21.387655,158,105,Romania,Румыния,en,Country
40.0424,-54.377018,159,140,"Андерссон,_Бенни",Benny_Andersson,ln,MusicalArtist
0.73854023,63.355526,160,391,Montevideo,Монтевидео,en,City
37.3842,41.89338,161,482,"Спилберг,_Стивен",Steven_Spielberg,ln,Artist
71.236565,-11.00748,162,225,Pet_Shop_Boys,Pet_Shop_Boys,en,Band
1.6563306,65.538704,163,238,Парагвай,Paraguay,ln,Country
30.673246,-52.09153,164,249,Madonna_(entertainer),Мадонна_(певица),en,MusicalArtist
-24.264933,-61.068314,165,282,Мёрт_и_Мозель,Meurthe-et-Moselle,ln,PopulatedPlace
0.8234223,-68.40482,166,337,AKB48,AKB48,en,Band
47.85593,37.798687,167,1776,Miramax_Films,Miramax,ln,Company
-6.5907407,46.568703,168,107,Catalonia,Каталония,en,PopulatedPlace
27.23785,41.78803,169,398,Ирландия,Republic_of_Ireland,ln,Country
57.114292,-28.38365,170,289,Snoop_Dogg,Snoop_Dogg,en,MusicalArtist
-61.79727,-27.198673,171,318,Атлантические_Пиренеи,Pyrénées-Atlantiques,ln,PopulatedPlace
-57.61792,40.813736,172,465,Istanbul,Стамбул,en,City
-65.29678,26.973724,173,196,Азербайджан,Azerbaijan,ln,Country
67.218346,-26.760973,174,197,U2,U2,en,Band
-34.107044,13.9255705,175,294,Чехия,Czech_Republic,ln,Country
63.504223,-27.049356,176,265,Britney_Spears,"Спирс,_Бритни",en,MusicalArtist
-68.85846,45.246178,177,210,Бангладеш,Bangladesh,ln,Country
-6.101396,-46.45262,178,381,Rammstein,Rammstein,en,Band
42.271366,44.346527,179,82,United_Artists,United_Artists,ln,Company
40.026783,48.835403,180,129,Netherlands,Нидерланды,en,Country
40.04286,-54.416515,181,130,ABBA,ABBA,ln,Band
61.33833,-30.267138,182,123,Dr._Luke,Dr._Luke,en,MusicalArtist
42.053925,46.8219,183,492,Хинди,Hindi,ln,Language
63.26652,-46.642498,184,357,Nine_Inch_Nails,Nine_Inch_Nails,en,Band
40.089584,-54.45738,185,138,"Ульвеус,_Бьорн",Björn_Ulvaeus,ln,MusicalArtist
48.24122,40.12123,186,121,New_Line_Cinema,New_Line_Cinema,en,Company
65.86541,-24.441246,187,28,Лос-Анджелес,Los_Angeles,ln,City
18.170496,45.425983,188,195,Denmark,Дания,en,Album
-33.166603,-65.24058,189,334,Верхняя_Гаронна,Haute-Garonne,ln,PopulatedPlace
64.532776,-28.042812,190,79,Warner_Music_Group,Warner_Music_Group,en,Company
64.708,-24.707626,191,146,"Пресли,_Элвис",Elvis_Presley,ln,MusicalArtist
48.441864,43.46275,192,101,Canada,Канада,en,Country
-7.4423337,75.94268,193,246,Перу,Peru,ln,Country
-45.02872,6.2317495,194,1163,Budapest,Будапешт,en,City
18.206656,45.40402,195,188,Дания,Denmark,ln,Album
-65.31859,26.992428,196,173,Azerbaijan,Азербайджан,en,Country
67.21754,-26.733524,197,174,U2,U2,ln,Band
64.71871,-24.20877,198,209,Ringo_Starr,Ринго_Старр,en,MusicalArtist
52.46803,37.85255,199,19926,Touchstone_Pictures,Touchstone_Pictures,ln,Company
65.75187,-7.350846,200,253,Iron_Maiden,Iron_Maiden,en,Band
63.351128,-25.761848,201,230,Принс,Prince_(musician),ln,MusicalArtist
-13.679191,-46.257072,202,1035,China,Китайская_Народная_Республика,en,Country
-22.057343,41.715904,203,494,Гана,Ghana,ln,Country
4.9490156,-70.14462,204,587,South_Korea,Республика_Корея,en,Country
-53.87346,-48.458744,205,366,Эна_(департамент),Aisne,ln,PopulatedPlace
47.68241,31.469091,206,143,Robert_Rodriguez,"Родригес,_Роберт",en,Artist
-57.920532,41.135082,207,244,Турция,Turkey,ln,Country
62.899647,-24.607647,208,1293,Michael_Jackson,"Джексон,_Майкл",en,MusicalArtist
64.73444,-24.2231,209,198,Ринго_Старр,Ringo_Starr,ln,MusicalArtist
-68.919495,45.203033,210,177,Bangladesh,Бангладеш,en,Country
4.0945077,41.50099,211,312,Израиль,Israel,ln,Country
60.878418,-26.761642,212,367,Kanye_West,"Уэст,_Канье",en,MusicalArtist
-20.828432,-38.823048,213,342,Верхний_Рейн,Haut-Rhin,ln,PopulatedPlace
73.652016,-4.66924,214,255,Green_Day,Green_Day,en,Band
-48.80333,-9.249128,215,374,Харьюмаа,Harju_County,ln,PopulatedPlace
59.646385,-4.7443304,216,245,Black_Sabbath,Black_Sabbath,en,Band
9.864296,36.063198,217,62,Париж,Paris,ln,Settlement
58.429768,15.3762865,218,41,German_language,Немецкий_язык,en,Language
61.049007,-25.253956,219,74,"Кэри,_Мэрайя",Mariah_Carey,ln,MusicalArtist
67.651855,-25.640255,220,115,Grunge,Гранж,en,MusicGenre
29.707476,37.404076,221,296,"Аллен,_Вуди",Woody_Allen,ln,Artist
-36.964893,3.6044128,222,399,Warsaw,Варшава,en,Album
66.33486,-16.603354,223,236,Red_Hot_Chili_Peppers,Red_Hot_Chili_Peppers,ln,Band
14.340359,-56.080444,224,455,Megadeth,Megadeth,en,Band
71.397995,-10.970068,225,162,Pet_Shop_Boys,Pet_Shop_Boys,ln,Band
45.805748,41.08351,226,229,James_Newton_Howard,"Ховард,_Джеймс_Ньютон",en,MusicalArtist
48.09402,39.069008,227,500,Dimension_Films,Dimension_Films,ln,Company
3.7600372,64.76476,228,73,Spanish_language,Испанский_язык,en,Language
46.00658,41.734566,229,226,"Ховард,_Джеймс_Ньютон",James_Newton_Howard,ln,MusicalArtist
63.341595,-25.75335,230,201,Prince_(musician),Принс,en,MusicalArtist
-30.076809,29.344042,231,50,Россия,Russia,ln,Country
36.29419,-55.838066,232,513,Mylène_Farmer,"Фармер,_Милен",en,MusicalArtist
-3.4631479,30.371843,233,102,Вторая_мировая_война,World_War_II,ln,MilitaryConflict
-5.5498476,34.434963,234,81,Russian_language,Русский_язык,en,Language
64.32331,-26.518679,235,298,Will.i.am,Will.i.am,ln,MusicalArtist
66.33042,-16.591688,236,223,Red_Hot_Chili_Peppers,Red_Hot_Chili_Peppers,en,Band
-52.38404,-56.252888,237,390,Кальвадос_(департамент),Calvados_(department),ln,PopulatedPlace
1.3167156,64.99489,238,163,Paraguay,Парагвай,en,Country
-63.132805,19.437449,239,436,Воеводина,Vojvodina,ln,PopulatedPlace
66.16111,-23.666689,240,509,Chicago,Чикаго,en,City
-29.888006,29.280146,241,496,Великая_Отечественная_война,Eastern_Front_(World_War_II),ln,MilitaryConflict
-65.03482,-27.871618,242,111,Aquitaine,Аквитания_(регион),en,AdministrativeRegion
0.89482075,-68.54789,243,340,King_Records,King_Records_(Japan),ln,RecordLabel
-57.915783,41.11239,244,207,Turkey,Турция,en,Country
59.64624,-4.744596,245,216,Black_Sabbath,Black_Sabbath,ln,Band
-7.4142795,75.901665,246,193,Peru,Перу,en,Country
67.266174,-24.460732,247,466,"Фицджеральд,_Элла",Ella_Fitzgerald,ln,MusicalArtist
48.506733,-18.820265,248,597,Paul_McCartney,"Маккартни,_Пол",en,MusicalArtist
64.43787,-26.139088,249,164,Мадонна_(певица),Madonna_(entertainer),ln,MusicalArtist
29.996588,-40.74986,250,761,David_Guetta,"Гетта,_Дэвид",en,MusicalArtist
66.63877,0.4253398,251,256,New_Order,New_Order_(band),ln,Band
53.87737,-22.529243,252,319,Pink_Floyd,Pink_Floyd,en,Band
65.8148,-7.3729844,253,200,Iron_Maiden,Iron_Maiden,ln,Band
46.912334,38.633854,254,335,TriStar_Pictures,TriStar_Pictures,en,Company
73.76971,-4.6828456,255,214,Green_Day,Green_Day,ln,Band
66.69805,0.45533597,256,251,New_Order_(band),New_Order,en,Band
50.304775,41.86696,257,604,Gaumont,Gaumont_Film_Company,ln,Company
57.041367,-18.886385,258,425,Marilyn_Manson,Мэрилин_Мэнсон,en,Band
65.05039,-23.594799,259,382,Рокабилли,Rockabilly,ln,MusicGenre
66.25191,-27.105398,260,361,Korn,Korn,en,Band
-8.393418,70.714096,261,324,Венесуэла,Venezuela,ln,Country
63.17613,-24.595243,262,749,Jimmy_Jam_and_Terry_Lewis,Джимми_Джем_и_Терри_Льюис,en,MusicalArtist
-23.147919,76.73494,263,620,Антьокия,Antioquia_Department,ln,PopulatedPlace
60.819675,-2.0762222,264,295,Deep_Purple,Deep_Purple,en,Band
63.735073,-26.881954,265,176,"Спирс,_Бритни",Britney_Spears,ln,MusicalArtist
1.5781235,57.178978,266,137,Aragon,Арагон,en,PopulatedPlace
65.84847,-24.588827,267,56,"Рубин,_Рик",Rick_Rubin,ln,MusicalArtist
-30.342873,30.504684,268,559,Saint_Petersburg,Санкт-Петербург,en,AdministrativeRegion
57.459873,31.09407,269,488,Новая_Зеландия,New_Zealand,ln,Country
66.32956,-25.527828,270,155,Metalcore,Металкор,en,MusicGenre
25.986607,48.000187,271,802,"Иствуд,_Клинт",Clint_Eastwood,ln,Artist
0.8498214,-68.46218,272,4361,Yasushi_Akimoto,"Акимото,_Ясуси",en,MusicalArtist
41.86213,41.336014,273,396,"Де_Ниро,_Роберт",Robert_De_Niro,ln,Artist
-6.2178183,52.248867,274,149,Valencian_Community,Валенсия_(автономное_сообщество),en,PopulatedPlace
-5.746612,70.631966,275,610,Эстремадура,Extremadura,ln,PopulatedPlace
59.85786,-27.427591,276,583,Timbaland,Тимбалэнд,en,MusicalArtist
-2.5659409,75.90518,277,432,Эквадор,Ecuador,ln,Single
28.77359,-59.607475,278,321,Muse_(band),Muse,en,Band
-31.412846,29.399057,279,94,Украина,Ukraine,ln,Country
4.1847324,65.83338,280,131,Mexico,Мексика,en,Country
5.310181,25.026295,281,142,Рим,Rome,ln,Settlement
-24.258062,-61.08972,282,165,Meurthe-et-Moselle,Мёрт_и_Мозель,en,PopulatedPlace
-34.162437,14.170872,283,126,Прага,Prague,ln,City
55.68977,20.08339,284,623,Brooklyn,Бруклин,en,City
-44.556732,38.210384,285,360,Египет,Egypt,ln,Country
-65.32773,26.991695,286,539,Baku,Баку,en,Settlement
-29.951715,29.36904,287,406,Гражданская_война_в_России,Russian_Civil_War,ln,MilitaryConflict
57.266666,-24.111626,288,543,The_Weeknd,The_Weeknd,en,MusicalArtist
57.128872,-28.37681,289,170,Snoop_Dogg,Snoop_Dogg,ln,MusicalArtist
46.52863,41.276257,290,303,Hans_Zimmer,"Циммер,_Ханс",en,MusicalArtist
65.866425,-30.383867,291,108,Metallica,Metallica,ln,Band
-8.4481535,-40.64078,292,435,Finland,Финляндия,en,Country
46.08147,40.959965,293,2314,DreamWorks,DreamWorks,ln,Company
-34.360622,14.362281,294,175,Czech_Republic,Чехия,en,Country
60.81955,-2.0761383,295,264,Deep_Purple,Deep_Purple,ln,Band
49.186935,19.225315,296,221,Woody_Allen,"Аллен,_Вуди",en,Artist
60.083534,-27.588316,297,1840,Danja,Danja_(record_producer),ln,MusicalArtist
59.728966,-27.86217,298,235,Will.i.am,Will.i.am,en,MusicalArtist
54.911816,-29.873047,299,308,50_Cent,50_Cent,ln,MusicalArtist
3.601834,52.230854,300,3715,Sporting_Clube_de_Portugal,"Спортинг_(футбольный_клуб,_Лиссабон)",en,SoccerClub
56.070194,18.527836,301,316,Швейцария,Switzerland,ln,Country
4.73266,52.786594,302,83,Portugal,Португалия,en,Country
46.451103,41.31084,303,290,"Циммер,_Ханс",Hans_Zimmer,ln,MusicalArtist
-1.3250669,56.463306,304,925,Madrid,Мадрид,en,Settlement
61.136826,7.604916,305,100,Стокгольм,Stockholm,ln,Settlement
-71.685646,28.30612,306,349,Iran,Иран,en,Country
65.95613,-25.789833,307,326,"Резнор,_Трент",Trent_Reznor,ln,MusicalArtist
54.941586,-29.865705,308,299,50_Cent,50_Cent,en,MusicalArtist
45.747692,42.36193,309,404,"Морриконе,_Эннио",Ennio_Morricone,ln,MusicalArtist
4.7906804,52.781746,310,605,Lisbon,Лиссабон,en,PopulatedPlace
-25.944815,-17.109428,311,528,Верхняя_Корсика,Haute-Corse,ln,PopulatedPlace
4.0794525,41.530296,312,211,Israel,Израиль,en,Country
6.811685,58.907158,313,876,Андалусия,Andalusia,ln,PopulatedPlace
18.183748,45.412308,314,675,Copenhagen,Копенгаген,en,Settlement
42.452587,43.54555,315,560,"Хьюстон,_Джон",John_Huston,ln,Artist
55.976982,18.476595,316,301,Switzerland,Швейцария,en,Country
-64.265114,-41.980392,317,646,Изер_(департамент),Isère,ln,PopulatedPlace
-61.992355,-27.241571,318,171,Pyrénées-Atlantiques,Атлантические_Пиренеи,en,PopulatedPlace
53.86266,-22.545,319,252,Pink_Floyd,Pink_Floyd,ln,Band
25.22661,-42.40222,320,443,Lady_Gaga,Леди_Гага,en,MusicalArtist
28.767096,-59.59669,321,278,Muse,Muse_(band),ln,Band
-32.57487,31.594934,322,449,Belarus,Белоруссия,en,Country
26.918447,-67.676025,323,336,Coldplay,Coldplay,ln,Band
-7.9639034,70.57582,324,261,Venezuela,Венесуэла,en,Country
33.94794,40.61077,325,692,"Франко,_Джеймс",James_Franco,ln,Artist
63.210777,-46.675182,326,307,Trent_Reznor,"Резнор,_Трент",en,MusicalArtist
-0.22113392,28.866484,327,836,Польский_язык,Polish_language,ln,Language
15.161834,-51.205708,328,1193,Slayer,Slayer,en,Band
0.22331142,68.091835,329,734,Гондурас,Honduras,ln,Country
55.492958,-18.134628,330,655,Rob_Zombie,Роб_Зомби,en,MusicalArtist
64.493835,-26.608065,331,506,Бенни_Бланко,Benny_Blanco,ln,MusicalArtist
22.339846,-62.61326,332,703,Nirvana_(band),Nirvana,en,Band
-50.229813,55.982872,333,476,Алжир,Algeria,ln,Country
-33.144253,-65.23438,334,189,Haute-Garonne,Верхняя_Гаронна,en,PopulatedPlace
46.90407,38.62109,335,254,TriStar_Pictures,TriStar_Pictures,ln,Company
26.918509,-67.67603,336,323,Coldplay,Coldplay,en,Band
0.8561204,-68.471214,337,166,AKB48,AKB48,ln,Band
62.015144,-27.490253,338,813,Rihanna,Рианна,en,MusicalArtist
46.15521,33.497353,339,720,"Тарантино,_Квентин",Quentin_Tarantino,ln,Artist
0.9219695,-68.59479,340,243,King_Records_(Japan),King_Records,en,RecordLabel
62.853905,-26.112778,341,454,Стинг,Sting_(musician),ln,MusicalArtist
-20.825317,-38.812366,342,213,Haut-Rhin,Верхний_Рейн,en,PopulatedPlace
28.979239,64.52269,343,700,Роскошные_моли,Cosmopterigidae,ln,Insect
-57.7765,14.121219,344,707,Croatia,Хорватия,en,Country
-58.406757,-9.504161,345,352,Литва,Lithuania,ln,Country
-16.901945,34.13687,346,859,Athens,Афины,en,AdministrativeRegion
-69.62724,-19.184652,347,982,Крёз_(департамент),Creuse,ln,PopulatedPlace
54.418457,14.046532,348,801,Sydney,Сидней,en,City
-71.71392,28.295557,349,306,Иран,Iran,ln,Country
-1.6765021,56.116623,350,2105,Real_Madrid_C.F.,Реал_Мадрид_(футбольный_клуб),en,SoccerClub
7.222867,20.553381,351,810,"Делон,_Ален",Alain_Delon,ln,Artist
-58.418125,-9.511482,352,345,Lithuania,Литва,en,Country
-75.51531,-24.61069,353,652,Верхние_Пиренеи,Hautes-Pyrénées,ln,PopulatedPlace
51.643375,-15.87453,354,4041,Lenny_Kravitz,"Кравиц,_Ленни",en,MusicalArtist
65.78059,-24.360283,355,2192,RCA,RCA,ln,Company
63.247833,-24.586922,356,489,Janet_Jackson,"Джексон,_Джанет",en,MusicalArtist
63.2654,-46.638855,357,184,Nine_Inch_Nails,Nine_Inch_Nails,ln,Band
23.15509,-61.74363,358,459,Garbage_(band),Garbage,en,Band
46.560593,40.965527,359,1236,Lionsgate,Lionsgate,ln,Company
-44.604706,38.200356,360,285,Egypt,Египет,en,Country
66.24631,-27.09878,361,260,Korn,Korn,ln,Band
63.22205,-28.043327,362,2937,Brian_Eno,"Ино,_Брайан",en,MusicalArtist
28.995392,64.547165,363,694,Hyposmocoma,Hyposmocoma,ln,Species
61.87702,-27.118387,364,497,Beyoncé,Бейонсе,en,MusicalArtist
28.334145,34.72542,365,748,"Чаплин,_Чарльз",Charlie_Chaplin,ln,Artist
-53.886562,-48.46291,366,205,Aisne,Эна_(департамент),en,PopulatedPlace
60.38891,-26.810574,367,212,"Уэст,_Канье",Kanye_West,ln,MusicalArtist
4.978959,-70.15742,368,369,Seoul,Сеул,en,City
4.983088,-70.15896,369,368,Сеул,Seoul,ln,City
-4.0067525,34.942795,370,669,Latvia,Латвия,en,Country
