x,y,ent1_id,ent2_id,ent1,ent2,lang,type
-3.5269873,1.8063056,52,95,Sweden,Швеция,en,Country
-8.59339,0.507741,53,58,Османская_империя,Ottoman_Empire,ln,Country
-5.4518456,1.3298674,54,103,Estonia,Эстония,en,Country
13.71724,9.781118,55,38,Columbia_Pictures,Columbia_Pictures,ln,Company
-7.6356454,47.577793,56,267,Rick_Rubin,"Рубин,_Рик",en,MusicalArtist
-5.392443,5.479368,57,110,Австралия,Australia,ln,Country
-8.352883,0.45397002,58,53,Ottoman_Empire,Османская_империя,en,Country
-5.3722353,6.2665763,59,12,Лондон,London,ln,Settlement
-8.010313,11.957281,60,37,Industrial_metal,Индастриал-метал,en,MusicGenre
-13.611221,55.178898,61,122,Макс_Мартин,Max_Martin,ln,MusicalArtist
-3.7702298,0.5116138,62,217,Paris,Париж,en,Settlement
-5.928624,0.45883128,63,120,Бельгия,Belgium,ln,Country
-0.35353544,56.53006,64,85,The_Beatles,The_Beatles,en,Band
-13.585551,-3.4730105,65,134,Уругвай,Uruguay,ln,Country
13.585178,9.791534,66,151,Universal_Studios,Universal_Studios,en,Company
-3.9259493,51.927795,67,44,Queen,Queen_(band),ln,Band
-9.018786,51.06907,68,99,George_Harrison,"Харрисон,_Джордж",en,MusicalArtist
-5.190546,-1.9864185,69,86,Чехословакия,Czechoslovakia,ln,Country
-14.553162,60.132263,70,135,Eminem,Эминем,en,MusicalArtist
13.858607,9.448505,71,40,Metro-Goldwyn-Mayer,Metro-Goldwyn-Mayer,ln,Company
-6.002261,-5.063601,72,51,Uzbekistan,Узбекистан,en,Country
-2.6460986,-36.693855,73,228,Испанский_язык,Spanish_language,ln,Language
-13.027743,57.589405,74,219,Mariah_Carey,"Кэри,_Мэрайя",en,MusicalArtist
-4.9507246,-1.8078645,75,92,Венгрия,Hungary,ln,Country
-3.2458477,-0.98873425,76,153,Austria,Австрия,en,Country
-9.196903,-5.320732,77,118,Ломбардия,Lombardy,ln,AdministrativeRegion
-8.124947,12.0866785,78,45,Black_metal,Блэк-метал,en,MusicGenre
11.52554,11.770887,79,190,Warner_Music_Group,Warner_Music_Group,ln,Company
14.356446,10.315623,80,1053,Walt_Disney_Studios_Motion_Pictures,Walt_Disney_Studios_Motion_Pictures,en,Company
-2.5549116,-36.684982,81,234,Русский_язык,Russian_language,ln,Language
13.51568,9.830907,82,179,United_Artists,United_Artists,en,Company
-14.150984,-3.7937875,83,302,Португалия,Portugal,ln,Country
-14.764788,-2.6119752,84,47,Argentina,Аргентина,en,Country
-0.35420102,56.533752,85,64,The_Beatles,The_Beatles,ln,Band
-3.7253966,-1.9902215,86,69,Czechoslovakia,Чехословакия,en,Country
-13.578515,-3.2433844,87,88,Колумбия,Colombia,ln,Country
-14.547764,-2.5042908,88,87,Colombia,Колумбия,en,Country
-5.6463842,-2.6334097,89,116,Болгария,Bulgaria,ln,Country
-2.2829437,52.42535,90,145,Linkin_Park,Linkin_Park,en,Band
11.491726,11.765455,91,104,Universal_Music_Group,Universal_Music_Group,ln,Company
-3.882884,-1.6425872,92,75,Hungary,Венгрия,en,Country
-9.2078085,50.95482,93,136,"Мартин,_Джордж_Генри",George_Martin,ln,MusicalArtist
-4.138762,-4.1141205,94,279,Ukraine,Украина,en,Country
-4.350219,1.850485,95,52,Швеция,Sweden,ln,Country
-5.451404,53.089817,96,403,David_Bowie,"Боуи,_Дэвид",en,MusicalArtist
-2.6354158,-36.703682,97,1052,Японский_язык,Japanese_language,ln,Language
-4.2214465,-4.202479,98,43,Russian_Empire,Российская_империя,en,Country
-9.353895,50.56924,99,68,"Харрисон,_Джордж",George_Harrison,ln,MusicalArtist
-3.4905167,1.8230083,100,305,Stockholm,Стокгольм,en,Settlement
-5.2774377,6.393444,101,192,Канада,Canada,ln,Country
-10.277355,-52.445366,102,233,World_War_II,Вторая_мировая_война,en,MilitaryConflict
-5.8590927,1.2986343,103,54,Эстония,Estonia,ln,Country
11.478432,11.768809,104,91,Universal_Music_Group,Universal_Music_Group,en,Company
-5.341337,-1.8467925,105,158,Румыния,Romania,ln,Country
-3.4942863,1.7328205,106,119,Norway,Норвегия,en,Country
-9.678744,-5.261801,107,168,Каталония,Catalonia,ln,PopulatedPlace
-2.142247,52.268295,108,291,Metallica,Metallica,en,Band
-4.883804,-2.424203,109,24,Польша,Poland,ln,Country
-5.5982165,6.734458,110,57,Australia,Австралия,en,Country
-8.846506,-5.118979,111,242,Аквитания_(регион),Aquitaine,ln,AdministrativeRegion
-14.640592,-2.605805,112,49,Chile,Чили,en,Country
44.539135,-12.009696,113,27294,Оскар_(кинопремия),Academy_Awards,ln,Award
-5.0622854,48.736515,114,139,Depeche_Mode,Depeche_Mode,en,Band
-7.953128,11.860364,115,220,Гранж,Grunge,ln,MusicGenre
-5.116128,-3.1167274,116,89,Bulgaria,Болгария,en,Country
-14.729185,59.756897,117,148,Dr._Dre,Dr._Dre,ln,MusicalArtist
-1.4492118,1.9325856,118,77,Lombardy,Ломбардия,en,AdministrativeRegion
-4.3465724,1.7408023,119,106,Норвегия,Norway,ln,Country
-3.7197075,0.3575353,120,63,Belgium,Бельгия,en,Country
13.932365,9.907285,121,186,New_Line_Cinema,New_Line_Cinema,ln,Company
-13.583216,55.25878,122,61,Max_Martin,Макс_Мартин,en,MusicalArtist
-13.463728,55.28762,123,182,Dr._Luke,Dr._Luke,ln,MusicalArtist
-3.1929326,-1.1057152,124,681,Vienna,Вена,en,City
11.461741,11.738344,125,132,Sony_Music_Entertainment,Sony_Music_Entertainment,ln,Company
-3.6520832,-1.9611737,126,283,Prague,Прага,en,City
-7.437934,-0.62894505,127,128,Греция,Greece,ln,Country
-7.744081,-1.1773508,128,127,Greece,Греция,en,Country
-5.1635213,0.6247694,129,180,Нидерланды,Netherlands,ln,Country
-6.21672,60.142937,130,181,ABBA,ABBA,en,Band
-13.596511,-3.1016512,131,280,Мексика,Mexico,ln,Country
11.449974,11.763099,132,125,Sony_Music_Entertainment,Sony_Music_Entertainment,en,Company
-8.919066,-5.0226374,133,470,Корсика,Corsica,ln,AdministrativeRegion
-14.789455,-2.5830266,134,65,Uruguay,Уругвай,en,Country
-14.593585,59.843906,135,70,Эминем,Eminem,ln,MusicalArtist
-8.869834,50.947758,136,93,George_Martin,"Мартин,_Джордж_Генри",en,MusicalArtist
-9.593113,-5.2934985,137,266,Арагон,Aragon,ln,PopulatedPlace
-6.2781005,60.195282,138,185,Björn_Ulvaeus,"Ульвеус,_Бьорн",en,MusicalArtist
-5.0855765,48.723377,139,114,Depeche_Mode,Depeche_Mode,ln,Band
-6.2861223,60.19967,140,159,Benny_Andersson,"Андерссон,_Бенни",en,MusicalArtist
-5.983012,-4.939767,141,152,Казахстан,Kazakhstan,ln,Country
-1.5484388,1.9340317,142,281,Rome,Рим,en,Settlement
-45.86344,47.97351,143,206,"Родригес,_Роберт",Robert_Rodriguez,ln,Artist
-4.1939354,-4.1964087,144,825,Moscow,Москва,en,AdministrativeRegion
-2.2708094,52.420322,145,90,Linkin_Park,Linkin_Park,ln,Band
-10.148603,51.600727,146,191,Elvis_Presley,"Пресли,_Элвис",en,MusicalArtist
11.484211,11.763624,147,512,Sony_BMG,Sony_BMG,ln,Company
-14.663127,59.78804,148,117,Dr._Dre,Dr._Dre,en,MusicalArtist
-10.149084,-5.0464683,149,274,Валенсия_(автономное_сообщество),Valencian_Community,ln,PopulatedPlace
-5.6045485,46.811123,150,431,Marilyn_Manson_(band),Marilyn_Manson,en,Band
13.6060505,9.791375,151,66,Universal_Studios,Universal_Studios,ln,Company
-5.938659,-5.0558944,152,141,Kazakhstan,Казахстан,en,Country
-5.2918715,-1.433159,153,76,Австрия,Austria,ln,Country
-3.06462,0.4950464,154,567,Berlin,Берлин,en,Band
-7.940551,11.745557,155,270,Металкор,Metalcore,ln,MusicGenre
-6.674477,-2.8065937,156,557,Serbia,Сербия,en,Country
-8.950382,-5.0586147,157,12720,Лотарингия,Lorraine,ln,PopulatedPlace
-4.2382245,-1.8648088,158,105,Romania,Румыния,en,Country
-6.2782893,60.18561,159,140,"Андерссон,_Бенни",Benny_Andersson,ln,MusicalArtist
-14.849006,-2.561902,160,391,Montevideo,Монтевидео,en,City
-46.33364,47.077316,161,482,"Спилберг,_Стивен",Steven_Spielberg,ln,Artist
-9.580656,49.058167,162,225,Pet_Shop_Boys,Pet_Shop_Boys,en,Band
-13.648209,-3.407221,163,238,Парагвай,Paraguay,ln,Country
-14.02519,53.838547,164,249,Madonna_(entertainer),Мадонна_(певица),en,MusicalArtist
3.6417227,70.77174,165,282,Мёрт_и_Мозель,Meurthe-et-Moselle,ln,PopulatedPlace
-9.875593,27.052761,166,337,AKB48,AKB48,en,Band
13.733886,9.689551,167,1776,Miramax_Films,Miramax,ln,Company
-10.653666,-4.6581416,168,107,Catalonia,Каталония,en,PopulatedPlace
-5.4291277,5.469826,169,398,Ирландия,Republic_of_Ireland,ln,Country
-14.603414,59.643867,170,289,Snoop_Dogg,Snoop_Dogg,en,MusicalArtist
4.203026,70.482864,171,318,Атлантические_Пиренеи,Pyrénées-Atlantiques,ln,PopulatedPlace
-8.349142,0.45230147,172,465,Istanbul,Стамбул,en,City
-5.1243706,-5.461139,173,196,Азербайджан,Azerbaijan,ln,Country
-4.841982,54.564434,174,197,U2,U2,en,Band
-5.174174,-1.9573288,175,294,Чехия,Czech_Republic,ln,Country
-12.698937,57.236446,176,265,Britney_Spears,"Спирс,_Бритни",en,MusicalArtist
-10.593744,3.8986657,177,210,Бангладеш,Bangladesh,ln,Country
-0.87110186,47.00765,178,381,Rammstein,Rammstein,en,Band
13.334291,9.826752,179,82,United_Artists,United_Artists,ln,Company
-4.036293,0.67990476,180,129,Netherlands,Нидерланды,en,Country
-6.213017,60.13839,181,130,ABBA,ABBA,ln,Band
-13.517793,55.258633,182,123,Dr._Luke,Dr._Luke,en,MusicalArtist
-4.289338,-37.050903,183,492,Хинди,Hindi,ln,Language
-2.8421683,49.000027,184,357,Nine_Inch_Nails,Nine_Inch_Nails,en,Band
-6.2783756,60.18689,185,138,"Ульвеус,_Бьорн",Björn_Ulvaeus,ln,MusicalArtist
13.937007,9.926787,186,121,New_Line_Cinema,New_Line_Cinema,en,Company
-4.992574,5.4502654,187,28,Лос-Анджелес,Los_Angeles,ln,City
-3.4750364,1.696215,188,195,Denmark,Дания,en,Album
4.139823,70.41603,189,334,Верхняя_Гаронна,Haute-Garonne,ln,PopulatedPlace
11.519853,11.774987,190,79,Warner_Music_Group,Warner_Music_Group,en,Company
-10.3787985,51.141003,191,146,"Пресли,_Элвис",Elvis_Presley,ln,MusicalArtist
-5.407979,6.5708985,192,101,Canada,Канада,en,Country
-13.580573,-3.2078125,193,246,Перу,Peru,ln,Country
-3.820959,-1.6273569,194,1163,Budapest,Будапешт,en,City
-4.520363,1.6601535,195,188,Дания,Denmark,ln,Album
-5.183506,-5.520942,196,173,Azerbaijan,Азербайджан,en,Country
-4.869511,54.57563,197,174,U2,U2,ln,Band
-9.090018,51.200573,198,209,Ringo_Starr,Ринго_Старр,en,MusicalArtist
13.641078,9.727593,199,19926,Touchstone_Pictures,Touchstone_Pictures,ln,Company
-4.560941,52.166798,200,253,Iron_Maiden,Iron_Maiden,en,Band
-6.671247,51.795155,201,230,Принс,Prince_(musician),ln,MusicalArtist
-6.852573,3.073625,202,1035,China,Китайская_Народная_Республика,en,Country
-10.620126,-0.14092618,203,494,Гана,Ghana,ln,Country
-7.157743,4.445357,204,587,South_Korea,Республика_Корея,en,Country
4.214828,70.41412,205,366,Эна_(департамент),Aisne,ln,PopulatedPlace
-41.94858,52.59219,206,143,Robert_Rodriguez,"Родригес,_Роберт",en,Artist
-8.752187,0.44299242,207,244,Турция,Turkey,ln,Country
-12.889054,57.32575,208,1293,Michael_Jackson,"Джексон,_Майкл",en,MusicalArtist
-9.642095,50.444374,209,198,Ринго_Старр,Ringo_Starr,ln,MusicalArtist
-10.637421,3.9953747,210,177,Bangladesh,Бангладеш,en,Country
-8.053436,1.1624721,211,312,Израиль,Israel,ln,Country
-13.743578,58.163334,212,367,Kanye_West,"Уэст,_Канье",en,MusicalArtist
3.991647,70.47839,213,342,Верхний_Рейн,Haut-Rhin,ln,PopulatedPlace
-4.7175293,48.15519,214,255,Green_Day,Green_Day,en,Band
-9.223052,-6.0542355,215,374,Харьюмаа,Harju_County,ln,PopulatedPlace
0.10736378,52.546776,216,245,Black_Sabbath,Black_Sabbath,en,Band
-4.67511,0.3977203,217,62,Париж,Paris,ln,Settlement
-2.8517513,-36.731594,218,41,German_language,Немецкий_язык,en,Language
-15.080685,54.419502,219,74,"Кэри,_Мэрайя",Mariah_Carey,ln,MusicalArtist
-7.951017,11.909664,220,115,Grunge,Гранж,en,MusicGenre
-46.497334,46.141464,221,296,"Аллен,_Вуди",Woody_Allen,ln,Artist
-3.2727418,-2.850586,222,399,Warsaw,Варшава,en,Album
-5.115027,49.80715,223,236,Red_Hot_Chili_Peppers,Red_Hot_Chili_Peppers,ln,Band
-1.7173574,47.52421,224,455,Megadeth,Megadeth,en,Band
-9.574485,49.08443,225,162,Pet_Shop_Boys,Pet_Shop_Boys,ln,Band
-28.60075,53.84338,226,229,James_Newton_Howard,"Ховард,_Джеймс_Ньютон",en,MusicalArtist
13.49904,9.774429,227,500,Dimension_Films,Dimension_Films,ln,Company
-2.9745426,-36.74639,228,73,Spanish_language,Испанский_язык,en,Language
-26.837212,53.47984,229,226,"Ховард,_Джеймс_Ньютон",James_Newton_Howard,ln,MusicalArtist
-6.5062914,51.85517,230,201,Prince_(musician),Принс,en,MusicalArtist
-4.276423,-4.4540324,231,50,Россия,Russia,ln,Country
-10.245301,55.855843,232,513,Mylène_Farmer,"Фармер,_Милен",en,MusicalArtist
-8.653049,-57.87531,233,102,Вторая_мировая_война,World_War_II,ln,MilitaryConflict
-2.8461301,-36.725437,234,81,Russian_language,Русский_язык,en,Language
-16.139252,56.857037,235,298,Will.i.am,Will.i.am,ln,MusicalArtist
-5.074318,49.824825,236,223,Red_Hot_Chili_Peppers,Red_Hot_Chili_Peppers,en,Band
3.9123573,70.380104,237,390,Кальвадос_(департамент),Calvados_(department),ln,PopulatedPlace
-14.83451,-2.5832946,238,163,Paraguay,Парагвай,en,Country
-9.216775,-5.4299917,239,436,Воеводина,Vojvodina,ln,PopulatedPlace
-5.438128,7.22901,240,509,Chicago,Чикаго,en,City
-8.638742,-57.777996,241,496,Великая_Отечественная_война,Eastern_Front_(World_War_II),ln,MilitaryConflict
-8.377315,-4.4674783,242,111,Aquitaine,Аквитания_(регион),en,AdministrativeRegion
10.20737,10.560878,243,340,King_Records,King_Records_(Japan),ln,RecordLabel
-8.330436,0.44072536,244,207,Turkey,Турция,en,Country
0.12057592,52.53652,245,216,Black_Sabbath,Black_Sabbath,ln,Band
-14.373138,-2.584018,246,193,Peru,Перу,en,Country
-22.637934,54.171623,247,466,"Фицджеральд,_Элла",Ella_Fitzgerald,ln,MusicalArtist
-8.861697,51.493046,248,597,Paul_McCartney,"Маккартни,_Пол",en,MusicalArtist
-14.154099,53.657833,249,164,Мадонна_(певица),Madonna_(entertainer),ln,MusicalArtist
-11.546294,53.19435,250,761,David_Guetta,"Гетта,_Дэвид",en,MusicalArtist
-23.62544,59.977036,251,256,New_Order,New_Order_(band),ln,Band
-4.2972775,51.70385,252,319,Pink_Floyd,Pink_Floyd,en,Band
-4.5479326,52.13783,253,200,Iron_Maiden,Iron_Maiden,ln,Band
13.7001295,9.7319355,254,335,TriStar_Pictures,TriStar_Pictures,en,Company
-4.7010174,48.146286,255,214,Green_Day,Green_Day,ln,Band
-23.583084,59.98912,256,251,New_Order_(band),New_Order,en,Band
13.980723,8.347008,257,604,Gaumont,Gaumont_Film_Company,ln,Company
-6.0551457,46.68525,258,425,Marilyn_Manson,Мэрилин_Мэнсон,en,Band
-7.890298,11.687009,259,382,Рокабилли,Rockabilly,ln,MusicGenre
-3.0940359,53.62694,260,361,Korn,Korn,en,Band
-13.445236,-3.38473,261,324,Венесуэла,Venezuela,ln,Country
-16.648464,54.960354,262,749,Jimmy_Jam_and_Terry_Lewis,Джимми_Джем_и_Терри_Льюис,en,MusicalArtist
-10.217457,-5.27743,263,620,Антьокия,Antioquia_Department,ln,PopulatedPlace
-4.1657147,51.718414,264,295,Deep_Purple,Deep_Purple,en,Band
-13.719354,55.235497,265,176,"Спирс,_Бритни",Britney_Spears,ln,MusicalArtist
-10.577654,-4.678169,266,137,Aragon,Арагон,en,PopulatedPlace
-7.493409,50.21613,267,56,"Рубин,_Рик",Rick_Rubin,ln,MusicalArtist
-4.2625117,-4.1909704,268,559,Saint_Petersburg,Санкт-Петербург,en,AdministrativeRegion
-4.092166,6.9967613,269,488,Новая_Зеландия,New_Zealand,ln,Country
-7.9870806,11.925433,270,155,Metalcore,Металкор,en,MusicGenre
-46.827602,46.61947,271,802,"Иствуд,_Клинт",Clint_Eastwood,ln,Artist
-10.106303,27.041405,272,4361,Yasushi_Akimoto,"Акимото,_Ясуси",en,MusicalArtist
-39.975647,43.389267,273,396,"Де_Ниро,_Роберт",Robert_De_Niro,ln,Artist
-10.574637,-4.710865,274,149,Valencian_Community,Валенсия_(автономное_сообщество),en,PopulatedPlace
-9.625086,-5.3347983,275,610,Эстремадура,Extremadura,ln,PopulatedPlace
-15.555069,56.355858,276,583,Timbaland,Тимбалэнд,en,MusicalArtist
-13.608603,-3.1844497,277,432,Эквадор,Ecuador,ln,Single
-3.1486151,51.317684,278,321,Muse_(band),Muse,en,Band
-4.192955,-4.385039,279,94,Украина,Ukraine,ln,Country
-14.067393,-2.5900517,280,131,Mexico,Мексика,en,Country
-6.2563014,-0.08118966,281,142,Рим,Rome,ln,Settlement
1.7666018,71.42791,282,165,Meurthe-et-Moselle,Мёрт_и_Мозель,en,PopulatedPlace
-5.2624965,-1.9725369,283,126,Прага,Prague,ln,City
-5.293626,6.996637,284,623,Brooklyn,Бруклин,en,City
-8.662278,1.0182784,285,360,Египет,Egypt,ln,Country
-5.1422276,-5.57325,286,539,Baku,Баку,en,Settlement
-8.156104,-54.539005,287,406,Гражданская_война_в_России,Russian_Civil_War,ln,MilitaryConflict
-14.972215,57.344757,288,543,The_Weeknd,The_Weeknd,en,MusicalArtist
-14.734927,59.611042,289,170,Snoop_Dogg,Snoop_Dogg,ln,MusicalArtist
-29.640493,54.324364,290,303,Hans_Zimmer,"Циммер,_Ханс",en,MusicalArtist
-2.212089,52.255157,291,108,Metallica,Metallica,ln,Band
-3.9625564,1.5004975,292,435,Finland,Финляндия,en,Country
13.737417,9.632171,293,2314,DreamWorks,DreamWorks,ln,Company
-3.690916,-1.9852943,294,175,Czech_Republic,Чехия,en,Country
-4.1975446,51.684067,295,264,Deep_Purple,Deep_Purple,ln,Band
-41.118816,51.864017,296,221,Woody_Allen,"Аллен,_Вуди",en,Artist
-15.383327,56.241,297,1840,Danja,Danja_(record_producer),ln,MusicalArtist
-16.175222,56.842464,298,235,Will.i.am,Will.i.am,en,MusicalArtist
-15.094438,59.6202,299,308,50_Cent,50_Cent,ln,MusicalArtist
-37.926464,-61.4008,300,3715,Sporting_Clube_de_Portugal,"Спортинг_(футбольный_клуб,_Лиссабон)",en,SoccerClub
-5.32519,0.80472314,301,316,Швейцария,Switzerland,ln,Country
-15.284808,-3.7696395,302,83,Portugal,Португалия,en,Country
-27.857471,53.229298,303,290,"Циммер,_Ханс",Hans_Zimmer,ln,MusicalArtist
-14.164025,-2.4362926,304,925,Madrid,Мадрид,en,Settlement
-4.3899517,1.9152637,305,100,Стокгольм,Stockholm,ln,Settlement
-9.495466,2.0700498,306,349,Iran,Иран,en,Country
-6.4669967,47.045654,307,326,"Резнор,_Трент",Trent_Reznor,ln,MusicalArtist
-14.908617,59.664803,308,299,50_Cent,50_Cent,en,MusicalArtist
-28.675493,52.45112,309,404,"Морриконе,_Эннио",Ennio_Morricone,ln,MusicalArtist
-15.323631,-3.8582044,310,605,Lisbon,Лиссабон,en,PopulatedPlace
4.12164,70.45998,311,528,Верхняя_Корсика,Haute-Corse,ln,PopulatedPlace
-7.920574,1.6117572,312,211,Israel,Израиль,en,Country
-9.802176,-5.3115945,313,876,Андалусия,Andalusia,ln,PopulatedPlace
-3.3930101,1.7389019,314,675,Copenhagen,Копенгаген,en,Settlement
-42.843697,48.017723,315,560,"Хьюстон,_Джон",John_Huston,ln,Artist
-3.7158682,0.92051226,316,301,Switzerland,Швейцария,en,Country
4.0038285,70.3841,317,646,Изер_(департамент),Isère,ln,PopulatedPlace
1.7250599,71.44461,318,171,Pyrénées-Atlantiques,Атлантические_Пиренеи,en,PopulatedPlace
-4.3353767,51.650063,319,252,Pink_Floyd,Pink_Floyd,ln,Band
-11.923798,56.650265,320,443,Lady_Gaga,Леди_Гага,en,MusicalArtist
-3.2447925,51.391037,321,278,Muse,Muse_(band),ln,Band
-4.211901,-4.1538186,322,449,Belarus,Белоруссия,en,Country
-9.1116,58.664818,323,336,Coldplay,Coldplay,ln,Band
-14.820596,-2.1226149,324,261,Venezuela,Венесуэла,en,Country
-42.414112,41.295647,325,692,"Франко,_Джеймс",James_Franco,ln,Artist
-6.169003,46.76763,326,307,Trent_Reznor,"Резнор,_Трент",en,MusicalArtist
-2.546991,-36.678997,327,836,Польский_язык,Polish_language,ln,Language
-1.8902484,47.336018,328,1193,Slayer,Slayer,en,Band
-13.452241,-3.2084506,329,734,Гондурас,Honduras,ln,Country
-5.9933653,46.850597,330,655,Rob_Zombie,Роб_Зомби,en,MusicalArtist
-13.665579,55.13903,331,506,Бенни_Бланко,Benny_Blanco,ln,MusicalArtist
-2.133759,50.032013,332,703,Nirvana_(band),Nirvana,en,Band
-9.919761,0.080900736,333,476,Алжир,Algeria,ln,Country
1.7172393,71.42215,334,189,Haute-Garonne,Верхняя_Гаронна,en,PopulatedPlace
13.687806,9.727582,335,254,TriStar_Pictures,TriStar_Pictures,ln,Company
-9.111225,58.669476,336,323,Coldplay,Coldplay,en,Band
-9.905452,27.057312,337,166,AKB48,AKB48,ln,Band
-12.580397,57.595524,338,813,Rihanna,Рианна,en,MusicalArtist
-45.985153,46.829945,339,720,"Тарантино,_Квентин",Quentin_Tarantino,ln,Artist
10.216963,10.584927,340,243,King_Records_(Japan),King_Records,en,RecordLabel
-8.366294,51.02555,341,454,Стинг,Sting_(musician),ln,MusicalArtist
1.7755945,71.432396,342,213,Haut-Rhin,Верхний_Рейн,en,PopulatedPlace
-0.7792364,-17.226362,343,700,Роскошные_моли,Cosmopterigidae,ln,Insect
-6.458362,-2.7307076,344,707,Croatia,Хорватия,en,Country
-5.215699,-3.9309213,345,352,Литва,Lithuania,ln,Country
-7.7280126,-1.1981429,346,859,Athens,Афины,en,AdministrativeRegion
3.99774,70.364334,347,982,Крёз_(департамент),Creuse,ln,PopulatedPlace
-5.6449943,6.9134984,348,801,Sydney,Сидней,en,City
-9.401927,1.6636629,349,306,Иран,Iran,ln,Country
-40.38227,-60.31193,350,2105,Real_Madrid_C.F.,Реал_Мадрид_(футбольный_клуб),en,SoccerClub
-47.90279,26.401642,351,810,"Делон,_Ален",Alain_Delon,ln,Artist
-4.153032,-4.005154,352,345,Lithuania,Литва,en,Country
4.28824,70.4476,353,652,Верхние_Пиренеи,Hautes-Pyrénées,ln,PopulatedPlace
-9.528711,44.897873,354,4041,Lenny_Kravitz,"Кравиц,_Ленни",en,MusicalArtist
11.475496,11.755354,355,2192,RCA,RCA,ln,Company
-13.045421,57.216305,356,489,Janet_Jackson,"Джексон,_Джанет",en,MusicalArtist
-2.882288,48.93586,357,184,Nine_Inch_Nails,Nine_Inch_Nails,ln,Band
-1.5305758,50.197884,358,459,Garbage_(band),Garbage,en,Band
13.647583,9.446656,359,1236,Lionsgate,Lionsgate,ln,Company
-10.145931,1.8161994,360,285,Egypt,Египет,en,Country
-3.1212256,53.628906,361,260,Korn,Korn,ln,Band
-9.636687,48.64094,362,2937,Brian_Eno,"Ино,_Брайан",en,MusicalArtist
